Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sEXS.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
8.44,9.414094415695336,0.40048645962171064,0.4,2.9195245904575847e-05,1.879518687648609,0.9953490317864553,0.9402543363740063,0.9529922593909556,0.9449175873702275
8.442,9.415143323999303,0.4005047241035747,0.4,2.9076728269637772e-05,1.8795598731815046,0.9953504500292698,0.9402558938081597,0.9529937657259969,0.9449191833752218
8.444,9.416187889216241,0.40052287430162886,0.4,2.8953967808203873e-05,1.8796006921866295,0.9953518769959706,0.9402574526118297,0.9529952701560264,0.944920778742022
8.446,9.417227959095692,0.40054090769386363,0.4,2.8826991912422216e-05,1.8796411436659448,0.9953533125597327,0.9402590126141934,0.9529967725032044,0.9449223732875959
8.448,9.418263382383852,0.40055882178235025,0.4,2.8695828558301446e-05,1.8796812266487581,0.9953547565936072,0.940260573645231,0.9529982725908345,0.9449239668299667
8.45,9.419294008844464,0.4005766140935607,0.4,2.856050629999325e-05,1.8797209401916921,0.9953562089705333,0.9402621355357451,0.9529997702433857,0.9449255591882341
8.452,9.42031968927955,0.40059428217868776,0.4,2.8421054263999193e-05,1.8797602833786513,0.9953576695633503,0.9402636981173791,0.9530012652865106,0.9449271501825933
8.454,9.421340275549893,0.4006118236139543,0.4,2.8277502143306283e-05,1.8797992553207867,0.9953591382448085,0.9402652612226348,0.9530027575470666,0.944928739634357
8.456,9.422355620595336,0.40062923600092315,0.4,2.8129880191449434e-05,1.8798378551564572,0.9953606148875808,0.9402668246848908,0.953004246853135,0.9449303273659725
8.458,9.423365578454849,0.40064651696679987,0.4,2.7978219216503056e-05,1.8798760820511902,0.995362099364275,0.9402683883384202,0.9530057330340401,0.9449319132010439
8.46,9.42437000428638,0.40066366416472976,0.4,2.7822550575004057e-05,1.8799139351976388,0.995363591547444,0.9402699520184082,0.9530072159203687,0.9449334969643504
8.462,9.425368754386497,0.40068067527409396,0.4,2.766290616580538e-05,1.8799514138155378,0.995365091309598,0.9402715155609693,0.953008695343989,0.9449350784818644
8.464,9.426361686209791,0.4006975480007962,0.4,2.7499318423861465e-05,1.8799885171516568,0.9953665985232159,0.9402730788031645,0.953010171138069,0.9449366575807725
8.466,9.427348658388073,0.4007142800775485,0.4,2.7331820313949282e-05,1.8800252444797512,0.9953681130607553,0.940274641583018,0.9530116431370945,0.944938234089492
8.468,9.428329530749322,0.40073086926414986,0.4,2.7160445324321548e-05,1.8800615951005117,0.9953696347946661,0.9402762037395344,0.953013111176888,0.94493980783769
8.47,9.429304164336418,0.4007473133477611,0.4,2.698522746029838e-05,1.8800975683415104,0.995371163597399,0.9402777651127145,0.9530145750946256,0.9449413786563021
8.472,9.430272421425652,0.40076361014317446,0.4,2.6806201237794153e-05,1.8801331635571465,0.9953726993414181,0.9402793255435732,0.953016034728855,0.9449429463775495
8.474,9.431234165544975,0.4007797574930782,0.4,2.6623401676782716e-05,1.8801683801285884,0.9953742418992129,0.9402808848741532,0.9530174899195132,0.9449445108349567
8.476,9.432189261492033,0.4007957532683169,0.4,2.6436864294703263e-05,1.8802032174637142,0.995375791143306,0.9402824429475426,0.9530189405079421,0.9449460718633687
8.478,9.433137575351953,0.40081159536814615,0.4,2.6246625099805268e-05,1.8802376749970506,0.9953773469462687,0.9402839996078908,0.9530203863369074,0.9449476292989687
