Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,eXST1.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.1,6.693531039120184,0.34259407338206005,0.4,-3.4847015893824675e-05,1.9411366072958587,0.9954727916981445,0.9381004630919522,0.9500529794913513,0.9421691942951103
3.102,6.69251780017804,0.34275610280790425,0.4,-2.1450554533180035e-05,1.9410646974491863,0.9954820690194338,0.9381130065608266,0.9500657764648425,0.9421824701005749
3.104,6.691986118404027,0.3429263194342585,0.4,-8.094158069468072e-06,1.9409919840002832,0.9954915421557425,0.9381260078628355,0.9500790994834017,0.9421962677183622
3.106,6.691934517164225,0.343104676301933,0.4,5.220269931629465e-06,1.9409184497319427,0.9955012106379337,0.9381394643963218,0.9500929454037688,0.9422105840850553
3.108,6.692361451498551,0.34329112537139006,0.4,1.8490837179673913e-05,1.940844077838665,0.9955110739186,0.9381533734509627,0.950107310975088,0.9422254160242721
3.11,6.693265308531178,0.3434856175321986,0.4,3.171566290967831e-05,1.9407688519308435,0.9955211313729053,0.9381677322091387,0.9501221928402528,0.9422407602480802
3.112,6.694644407889917,0.3436881026125954,0.4,4.489287813011847e-05,1.9406927560387288,0.9955313822994551,0.9381825377473355,0.9501375875372737,0.9422566133584448
3.114,6.6964970021345,0.3438985293891578,0.4,5.8020625868627585e-05,1.940615774616173,0.9955418259211984,0.938197787037579,0.9501534915006812,0.9422729718487073
3.116,6.69882127719365,0.3441168455965834,0.4,7.109706141544246e-05,1.94053789254415,0.9955524613863623,0.9382134769489023,0.9501699010629504,0.942289832105095
3.118,6.701615352810887,0.3443429979375779,0.4,8.412035256448314e-05,1.9404590951340555,0.995563287769414,0.9382296042488463,0.9501868124559579,0.9423071904082626
3.12,6.704877282998965,0.3445769320928509,0.4,9.708867985213413e-05,1.9403793681307817,0.9955743040720536,0.9382461656049865,0.9502042218124609,0.9423250429348606
3.122,6.708605056502859,0.3448185927312154,0.4,0.00011000023679360991,1.9402986977155723,0.9955855092242344,0.9382631575864926,0.950222125167604,0.9423433857591322
3.124,6.712796597271225,0.3450679235197943,0.4,0.0001228532301169725,1.940217070508651,0.9955969020852108,0.9382805766657154,0.9502405184604494,0.9423622148545396
3.126,6.717449764936238,0.34532486713433097,0.4,0.00013564587999468516,1.9401344735716297,0.9956084814446151,0.9382984192198024,0.9502593975355333,0.9423815260954153
3.128,6.722562355301723,0.34558936526960277,0.4,0.0001483764202727692,1.9400508944096932,0.9956202460235569,0.9383166815323384,0.9502787581444423,0.9424013152586384
3.13,6.728132100839485,0.34586135864993783,0.4,0.00016104309869744953,1.939966320973561,0.9956321944757515,0.938335359795014,0.9502985959474141,0.9424215780253385
3.132,6.7341566711937695,0.34614078703983453,0.4,0.0001736441771393555,1.939880741661227,0.9956443253886705,0.9383544501093184,0.9503189065149599,0.9424423099826217
3.134,6.740633673693727,0.3464275892546811,0.4,0.0001861779318151632,1.939794145319479,0.9956566372847179,0.9383739484882553,0.9503396853295069,0.9424635066253185
3.136,6.747560653873833,0.34672170317157586,0.4,0.00019864265350674634,1.939706521245196,0.9956691286224277,0.9383938508580839,0.9503609277870608,0.9424851633577572
3.138,6.754935096002132,0.3470230657402469,0.4,0.00021103664777772244,1.939617859186427,0.9956817977976854,0.9384141530600802,0.9503826291988878,0.9425072754955564
3.14,6.762754423616248,0.34733161299407234,0.4,0.00022335823518746092,1.9395281493432484,0.99569464314497,0.9384348508523213,0.9504047847932151,0.9425298382674376
3.142,6.771016000067035,0.3476472800611938,0.4,0.00023560575150244166,1.9394373823684057,0.9957076629386159,0.9384559399114878,0.9504273897169478,0.9425528468170585
3.144,6.779717129069809,0.3479700011757328,0.4,0.00024777754790502964,1.9393455493677372,0.9957208553940977,0.9384774158346888,0.9504504390374049,0.9425762962048649
3.146,6.788855055263028,0.3482997096890983,0.4,0.0002598719911995556,1.9392526419003817,0.9957342186693283,0.9384992741413011,0.9504739277440676,0.9426001814099587
3.148,6.798426964774363,0.34863633808139305,0.4,0.000271887464015768,1.9391586519787725,0.9957477508659828,0.9385215102748299,0.9504978507503467,0.9426244973319844
3.15,6.80842998579402,0.34897981797291155,0.4,0.0002838223650095474,1.939063572068418,0.995761450030833,0.9385441196047846,0.9505222028953613,0.9426492387930313
