Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.256,34.40369865534715,0.4000000031513491,0.4,-3.324923508211411e-10,-1.1316588353638078e-09,0.9999999919564146,0.9919935383567393,0.9999999958104353,0.9959841730666094
0.258,34.40369864331512,0.4000000029532782,0.4,-3.330559190127582e-10,-1.0155408961766271e-09,0.9999999919622629,0.9919935383615177,0.9999999958132906,0.9959841730703758
0.26,34.403698631283085,0.40000000275520736,0.4,-3.336194872043753e-10,-8.994229569892745e-10,0.9999999919681113,0.991993538366296,0.9999999958161457,0.995984173074142
0.262,34.40369861925105,0.40000000255713636,0.4,-3.341830553959924e-10,-7.833050178020012e-10,0.9999999919739597,0.9919935383710743,0.9999999958190009,0.9959841730779083
0.264,34.40369861314097,0.4000000024845094,0.4,-3.3296804643465204e-10,-7.490493153686847e-10,0.9999999919763988,0.9919935383730023,0.9999999958201651,0.9959841730794359
0.266,34.40369860748346,0.4000000024214692,0.4,-3.3161710746485106e-10,-7.210500379188987e-10,0.9999999919785771,0.991993538374712,0.9999999958211997,0.995984173080792
0.268,34.403698601825965,0.40000000235842886,0.4,-3.3026616849504997e-10,-6.930507604688744e-10,0.9999999919807557,0.991993538376422,0.9999999958222343,0.9959841730821483
0.27,34.40369859616846,0.40000000229538846,0.4,-3.28915229525249e-10,-6.65051483018956e-10,0.9999999919829344,0.9919935383781321,0.999999995823269,0.9959841730835045
0.272,34.40369859051096,0.4000000022323481,0.4,-3.275642905554479e-10,-6.370522055688457e-10,0.9999999919851127,0.9919935383798419,0.9999999958243037,0.9959841730848608
0.274,34.403698584853466,0.400000002169308,0.4,-3.262133515856469e-10,-6.090529281189935e-10,0.9999999919872914,0.9919935383815519,0.9999999958253384,0.9959841730862169
0.276,34.40369857919596,0.40000000210626746,0.4,-3.248624126158458e-10,-5.810536506690089e-10,0.9999999919894699,0.9919935383832619,0.9999999958263731,0.9959841730875733
0.278,34.40369857353846,0.40000000204322717,0.4,-3.2351147364604483e-10,-5.530543732191236e-10,0.9999999919916484,0.9919935383849717,0.9999999958274077,0.9959841730889294
0.28,34.40369856788096,0.400000001980187,0.4,-3.2216053467624374e-10,-5.250550957691721e-10,0.9999999919938269,0.9919935383866818,0.9999999958284426,0.9959841730902858
0.282,34.40369856222346,0.40000000191714674,0.4,-3.2080959570644275e-10,-4.970558183191478e-10,0.9999999919960054,0.9919935383883917,0.9999999958294772,0.9959841730916419
0.284,34.403698556565956,0.40000000185410634,0.4,-3.194586567366417e-10,-4.690565408691633e-10,0.9999999919981837,0.9919935383901015,0.9999999958305118,0.995984173092998
0.286,34.40369855090846,0.4000000017910661,0.4,-3.181077177668407e-10,-4.4105726341931104e-10,0.9999999920003623,0.9919935383918115,0.9999999958315466,0.9959841730943544
0.288,34.403698545250954,0.400000001728026,0.4,-3.1675677879703964e-10,-4.1305798596935294e-10,0.999999992002541,0.9919935383935214,0.9999999958325813,0.9959841730957106
0.29,34.40369853959346,0.40000000166498567,0.4,-3.154058398272386e-10,-3.850587085193055e-10,0.9999999920047196,0.9919935383952314,0.999999995833616,0.9959841730970669
0.292,34.40369853393596,0.4000000016019453,0.4,-3.1405490085743756e-10,-3.570594310694202e-10,0.9999999920068979,0.9919935383969414,0.9999999958346506,0.995984173098423
0.294,34.403698528278454,0.4000000015389051,0.4,-3.127039618876365e-10,-3.2906015361943563e-10,0.9999999920090764,0.9919935383986512,0.9999999958356853,0.9959841730997794
0.296,34.40369852262096,0.40000000147586473,0.4,-3.113530229178355e-10,-3.0106087616945437e-10,0.999999992011255,0.9919935384003613,0.9999999958367201,0.9959841731011355
0.298,34.40369851696345,0.4000000014128243,0.4,-3.1000208394803445e-10,-2.730615987194665e-10,0.9999999920134335,0.9919935384020712,0.9999999958377548,0.9959841731024919
