Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,iEEEG1.PMECH_HP,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.594,14.36584817942073,0.5245969637001128,0.40405342621319923,-0.0022163659075691284,0.40405342621319923,1.0001501975184834,0.9471315342244228,0.9604856923055886,0.9524962949189012
1.596,14.28552315781126,0.5228692224330513,0.4040233081003367,-0.0022460640603808872,0.4040233081003367,1.0001810617027376,0.9471059703752008,0.9604317425559242,0.9524516268416002
1.598,14.204136720969453,0.5211250165157013,0.40399350116349125,-0.0022753327287699096,0.40399350116349125,1.0002107575438028,0.947079005989583,0.9603764198978842,0.952405512632144
1.6,14.121704404527678,0.5193646956790867,0.4039640147178769,-0.0023041678051454323,0.4039640147178769,1.0002392733170744,0.9470506360092776,0.960319725908585,0.9523579511930391
1.602,14.03824189044851,0.5175886120965798,0.4039348578770183,-0.0023325652677509707,0.4039348578770183,1.0002665976073648,0.9470208557500768,0.9602616625034748,0.9523089417946116
1.604,13.953765003923076,0.5157971203046442,0.40390603955354326,-0.002360521181306522,0.40390603955354326,1.0002927193219333,0.9469896609138505,0.9602022319448669,0.9522584840853575
1.606,13.868289710246643,0.5139905771226873,0.4038775684599825,-0.002388031697630595,0.4038775684599825,1.0003176277032904,0.9469570476002813,0.9601414368502555,0.9522065781020501
1.608,13.781832111672191,0.512169341572049,0.40384945310957887,-0.002415093056241852,0.40384945310957887,1.0003413123417653,0.946923012318335,0.9600792802004126,0.9521532242795985
1.61,13.694408444242674,0.510333774794161,0.4038217018171039,-0.0024417015849401424,0.4038217018171039,1.0003637631878264,0.9468875519974499,0.96001576534725,0.9520984234606443
1.612,13.606035074602751,0.5084842399679036,0.4037943226996837,-0.002467853700366731,0.4037943226996837,1.000384970564145,0.9468506639984429,0.959950896021449,0.9520421769048949
1.614,13.516728496790737,0.5066211022261986,0.40376732367763285,-0.002493545908543523,0.40376732367763285,1.0004049251773917,0.9468123461241167,0.9598846763398414,0.9519844862981757
1.616,13.426505329011503,0.5047447285718643,0.40374071247529786,-0.0025187748053910938,0.40374071247529786,1.000423618129757,0.9467725966295623,0.9598171108125397,0.9519253537612006
1.618,13.335382310391116,0.5028554877927711,0.40371449662190867,-0.0025435370772253496,0.40371449662190867,1.000441040930182,0.9467314142321461,0.9597482043498098,0.9518647818580486
1.62,13.243376297714004,0.5009537503763385,0.40368868345244024,-0.002567829501232645,0.40368868345244024,1.0004571855052973,0.9466887981211738,0.9596779622686751,0.9518027736043401
1.622,13.150504262143375,0.4990398884233952,0.4036632801084826,-0.0025916489459231955,0.4036632801084826,1.0004720442100554,0.9466447479672223,0.959606390299252,0.9517393324751042
1.624,13.056783285925738,0.4971142755614568,0.4036382935391204,-0.002614992371562633,0.4036382935391204,1.0004856098380486,0.9465992639311327,0.959533494590805,0.9516744624123333
1.626,12.962230559080277,0.49517728685744905,0.4036137305018218,-0.0026378568305815597,0.4036137305018218,1.0004978756315086,0.9465523466726543,0.9594592817175189,0.9516081678322116
1.628,12.866863376073827,0.4932292987299132,0.40358959756333723,-0.0026602394679629796,0.40358959756333723,1.0005088352909721,0.9465039973587344,0.9593837586839811,0.9515404536320178
1.63,12.770699132482411,0.4912706888607442,0.4035659011006072,-0.0026821375216074454,0.4035659011006072,1.0005184829846108,0.946454217671445,0.9593069329303688,0.9514713251966915
1.632,12.67375532163993,0.48930183610649325,0.40354264730168043,-0.002703548322675863,0.40354264730168043,1.0005268133572176,0.9464030098155417,0.9592288123373353,0.9514007884050568
1.634,12.576049531274972,0.48732312040927483,0.40351984216664105,-0.0027244692959098047,0.40351984216664105,1.0005338215388373,0.9463503765256455,0.9591494052305928,0.9513288496357017
1.636,12.477599440136473,0.48533492270732964,0.40349749150854636,-0.002744897959929257,0.40349749150854636,1.0005395031530422,0.946296321073045,0.959068720385184,0.9512555157725026
1.638,12.378422814609076,0.48333762484527426,0.403475600954374,-0.002764831927507717,0.403475600954374,1.0005438543248386,0.9462408472721081,0.9589867670294399,0.95118079420979
