Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,sCRX.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.66,11.421511447456828,0.46578758744259163,0.4,-0.0021051064991672447,1.622613027981885,1.042796617638854,0.9723277841566337,0.9762024503573739,0.9728404737904169
1.662,11.345456839294277,0.4641128514634792,0.4,-0.0021200840610060543,1.6185450299205428,1.0426893920100144,0.9722102896444624,0.976086259643321,0.9727186037547925
1.664,11.268870117005028,0.462431251709524,0.4,-0.0021346681339635574,1.614518914443317,1.042580872272641,0.9720915600521415,0.9759690028498725,0.9725955498088644
1.666,11.191765473935673,0.46074311245707805,0.4,-0.0021488571891987744,1.610534860640276,1.0424710598629,0.9719716030255517,0.9758506911091575,0.9724713221123612
1.668,11.114157157104593,0.4590487580493419,0.4,-0.002162649773788516,1.6065930441909382,1.0423599565128698,0.9718504265422327,0.9757313358307855,0.9723459311372222
1.67,11.03605946446885,0.4573485128275816,0.4,-0.002176044510727765,1.602693637250394,1.0422475642562636,0.9717280389149542,0.975610948703587,0.9722193876701877
1.672,10.957486742191374,0.4556427010625309,0.4,-0.002189040098914006,1.5988368083366546,1.0421338854338955,0.971604448795031,0.9754895416971456,0.9720917028151557
1.674,10.878453381908988,0.4539316468860055,0.4,-0.0022016353131155543,1.5950227222193434,1.0420189226989034,0.9714796651753751,0.975367127063121,0.9719628879952944
1.676,10.79897381800187,0.4522156742227533,0.4,-0.0022138290039239333,1.5912515398098155,1.041902679021716,0.9713536973932863,0.9752437173363598,0.9718329549549155
1.678,10.719062524865024,0.45049510672256554,0.4,-0.0022256200976903642,1.5875234180528044,1.0417851576947645,0.9712265551329802,0.9751193253357966,0.9717019157611054
1.68,10.638734014182285,0.44877026769266926,0.4,-0.002237007596446431,1.583838509819684,1.0416663623369344,0.9710982484278452,0.9749939641651386,0.9715697828051086
1.682,10.558002832203524,0.4470414800304345,0.4,-0.002247990577808991,1.5801969638034485,1.0415462968977576,0.9709687876624365,0.9748676472133374,0.9714365688034694
1.684,10.476883557025499,0.44530906615640903,0.4,-0.00225856819486941,1.5765989244154803,1.0414249656613395,0.9708381835741987,0.9747403881548474,0.9713022867989239
1.686,10.39539079587701,0.4435733479477145,0.4,-0.0022687396760672023,1.5730445316842077,1.041302373250019,0.9707064472549154,0.9746122009496647,0.9711669501610448
1.688,10.313539182408876,0.4418346466718232,0.4,-0.002278504325048163,1.5695339211557309,1.0411785246277638,0.9705735901518943,0.9744830998431542,0.9710305725866397
1.69,10.23134337398929,0.4400932829207399,0.4,-0.00228786152050709,1.5660672237964974,1.0410534251032937,0.9704396240688727,0.9743530993656567,0.970893168099898
1.692,10.148818049005115,0.43834957654561457,0.4,-0.0022968107160151892,1.5626445658981096,1.0409270803329336,0.9703045611666562,0.9742222143318826,0.9707547510522909
1.694,10.065977904169669,0.43660384659180873,0.4,-0.002305351439832272,1.5592660689843407,1.0407994963231952,0.9701684139634827,0.9740904598400894,0.970615336122223
1.696,9.982837651837546,0.4348564112344369,0.4,-0.002313483294703853,1.5559318497204322,1.040670679433086,0.9700311953351143,0.9739578512710403,0.9704749383144321
1.698,9.899412017327,0.4331075877144117,0.4,-0.0023212059576432674,1.5526420198247501,1.0405406363761418,0.9698929185146559,0.973824404286752,0.9703335729591444
1.7,9.815715736250459,0.43135769227500864,0.4,-0.0023285191796989196,1.5493966859828638,1.0404093742221894,0.9697535970921044,0.9736901348290246,0.9701912557109794
