Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,eSST4B.EFD,GEN1.V,LOAD.V,GEN2.V,FAULT.V
2.904,-1.1132811541388643,0.32225155017799717,0.399999529123306,-0.0001361246369468233,1.8892825706313237,1.0349503130478501,0.9622940798011946,0.9659653119946605,0.9622330972246331
2.906,-1.1178316968595405,0.32235822244827006,0.399999529123306,-0.00011668806050301565,1.8890448299250064,1.0349207193319327,0.9622797466942182,0.9659583452130979,0.9622227585376849
2.908,-1.121683057520691,0.32247800805583626,0.399999529123306,-9.728173506017399e-05,1.888809266971824,1.0348915902440512,0.9622662475635257,0.9659522862602572,0.9622133375179357
2.91,-1.1248363840275453,0.32261085113551546,0.399999529123306,-7.790892874690428e-05,1.888575838548126,1.0348629260206588,0.9622535799107618,0.9659471318680668,0.962204831073103
2.912,-1.1272929416776727,0.32275669380938554,0.399999529123306,-5.857289514787959e-05,1.8883445013942575,1.0348347267325595,0.962241741008402,0.965942878544907,0.9621972358749427
2.914,-1.1290541126283995,0.3229154762014621,0.399999529123306,-3.927687280398048e-05,1.8881152122285934,1.0348069922863115,0.9622307279019877,0.9659395225777846,0.9621905483615453
2.916,-1.1301213953462868,0.3230871364525666,0.399999529123306,-2.0024084716246927e-05,1.887887927761509,1.034779722425703,0.9622205374124454,0.9659370600345822,0.9621847647397168
2.918,-1.1304964040388268,0.3232716107353924,0.399999529123306,-8.177378535521077e-07,1.8876626047092722,1.0347529167332938,0.9622111661384898,0.9659354867663806,0.962179880987438
2.92,-1.1301808680684795,0.3234688332697552,0.399999529123306,1.8338977335817165e-05,1.8874391998078464,1.0347265746320227,0.9622026104591047,0.9659347984098516,0.9621758928564018
2.922,-1.1291766313491975,0.3236787363380392,0.399999529123306,3.744288740876317e-05,1.8872176698266114,1.0347006953868791,0.9621948665361051,0.9659349903897221,0.9621727958746287
2.924,-1.1274856517255776,0.32390125030083156,0.399999529123306,5.6490836407979345e-05,1.886997971581988,1.0346752781066408,0.962187930316773,0.9659360579213041,0.9621705853491551
2.926,-1.1251100003347774,0.32413630361274626,0.399999529123306,7.547968633864065e-05,1.8867800619509547,1.03465032174567,0.9621817975365724,0.9659379960130944,0.9621692563687981
2.928,-1.1220518609513503,0.32438382283843625,0.399999529123306,9.440631764099999e-05,1.8865638978844625,1.0346258251057718,0.9621764637219336,0.9659407994694353,0.9621688038069873
2.93,-1.1183135293151316,0.32464373266879676,0.399999529123306,0.00011326762965897886,1.8863494364207354,1.0346017868381114,0.9621719241931106,0.9659444628932429,0.9621692223246705
2.932,-1.1138974124423406,0.32491595593735456,0.399999529123306,0.00013206054110457072,1.8861366346984494,1.0345782054451884,0.9621681740671076,0.9659489806887932,0.9621705063732835
2.934,-1.1088060279200247,0.3252004136368455,0.399999529123306,0.00015078199051814532,1.8859254499697862,1.0345550792828653,0.9621652082606728,0.9659543470645703,0.9621726501977873
2.936,-1.103042003184025,0.3254970249359804,0.399999529123306,0.00016942893672447287,1.8857158396133602,1.0345324065624537,0.9621630214933568,0.965960556036172,0.9621756478397698
2.938,-1.096608074780582,0.32580570719639723,0.399999529123306,0.00018799835928455568,1.8855077611470048,1.0345101853528493,0.9621616082906361,0.9659676014292723,0.9621794931406079
2.94,-1.0895070876117765,0.3261263759898013,0.399999529123306,0.0002064872589430879,1.8853011722404187,1.03448841358272,0.9621609629870952,0.9659754768826367,0.9621841797446895
2.942,-1.0817419941649122,0.3264589451152924,0.399999529123306,0.00022489265807162925,1.8850960307276667,1.0344670890427423,0.9621610797296708,0.9659841758511933,0.9621897011026947
2.944,-1.0733158537260534,0.32680332661687467,0.399999529123306,0.00024321160110731492,1.8848922946195275,1.0344462093878863,0.9621619524809513,0.9659936916091524,0.9621960504749327
2.946,-1.0642318315778172,0.3271594308011585,0.399999529123306,0.0002614411549871869,1.8846899221156845,1.0344257721397456,0.9621635750225316,0.9660040172531755,0.9622032209347307
2.948,-1.054493198181644,0.32752716625524336,0.399999529123306,0.0002795784095779697,1.884488871616755,1.0344057746889128,0.9621659409584226,0.9660151457055948,0.9622112053718779
2.95,-1.0441033283446437,0.32790643986478996,0.399999529123306,0.00029762047810137496,1.884289101736152,1.0343862142973943,0.9621690437185081,0.9660270697176718,0.9622199964961154
2.952,-1.0330657003712451,0.3282971568322739,0.399999529123306,0.0003155644975547594,1.8840905713117786,1.0343670881010716,0.9621728765620542,0.9660397818729071,0.9622295868406782
2.954,-1.0213838951997543,0.3286992206954286,0.399999529123306,0.0003334076291272187,1.8838932394175383,1.0343483931121953,0.9621774325812624,0.9660532745903859,0.9622399687658787
2.956,-1.0090615955240505,0.32911253334586926,0.399999529123306,0.00035114705861094455,1.883697065374674,1.034330126221921,0.9621827047048684,0.9660675401281663,0.9622511344627365
2.958,-0.9961025849005197,0.3295369950479043,0.399999529123306,0.00036877999680792495,1.8835020087629197,1.0343122842028796,0.9621886857017831,0.966082570586705,0.9622630759566488
2.96,-0.982510746840477,0.3299725044575293,0.399999529123306,0.0003863036799318173,1.883308029431458,1.0342948637117793,0.9621953681847728,0.9660983579123192,0.9622757851111001
