Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
4.518,29.711662287070208,0.5677772959523633,0.3975548519618991,0.0007753356462712042,0.3975548519618991,1.0133886591326446,0.9981071417442895,1.0040794417285686,1.0010880810564373
4.52,29.738877939065947,0.5680497265055249,0.39753191781930913,0.0007366344388342518,0.39753191781930913,1.013349226577366,0.9980789799489437,1.0040602062829833,1.0010643357519309
4.522,29.764699235640265,0.5682993858961878,0.3975088643011838,0.0006978723131503988,0.3975088643011838,1.0133102379322427,0.9980514496697765,1.004041427373298,1.0010411380214526
4.524,29.789124076320782,0.5685262530928554,0.397485694834198,0.0006590544136511097,0.397485694834198,1.0132716985195325,0.9980245556299232,1.004023108549998,1.0010184920521337
4.526,29.812150545921625,0.5687303103133792,0.3974624128028255,0.0006201858894741372,0.3974624128028255,1.0132336134162123,0.9979983022560183,1.0040052531293018,1.000996401761212
4.528,29.833776914699396,0.5689115430281944,0.39743902154975036,0.0005812718937165701,0.39743902154975036,1.013195987450812,0.9979726936755972,1.0039878641912328,1.0009748707937438
4.53,29.854001638482238,0.5690699399630343,0.39741552437627886,0.000542317582687264,0.39741552437627886,1.013158825200434,0.9979477337146904,1.003970944577847,1.000953902520491
4.532,29.872823358771992,0.5692054931011284,0.39739192454274835,0.0005033281151589773,0.39739192454274835,1.0131221309879586,0.9979234258956163,1.003954496891616,1.000933500035992
4.534,29.89024090281947,0.5693181976848792,0.39736822526893456,0.00046430865162005617,0.39736822526893456,1.0130859088794382,0.9978997734349703,1.0039385234939688,1.0009136661568105
4.536,29.906253283672708,0.5694080522170224,0.39734442973445466,0.0004252643535261263,0.39734442973445466,1.0130501626816835,0.9978767792418177,1.0039230265039896,1.0008944034199683
4.538,29.92085970019833,0.5694750584612689,0.39732054107917153,0.0003862003825516374,0.39732054107917153,1.0130148959400442,0.9978544459160876,1.0039080077972804,1.0008757140815636
4.54,29.93405953707596,0.5695192214424296,0.3972965624035925,0.0003471218998415812,0.3972965624035925,1.0129801119363875,0.9978327757471722,1.003893469004982,1.0008576001155756
4.542,29.945852364765667,0.5695405494460216,0.3972724967692671,0.00030803406526322354,0.3972724967692671,1.0129458136872722,0.9978117707127309,1.0038794115129575,1.0008400632128547
4.544,29.956237939448545,0.5695390540173598,0.3972483471991834,0.0002689420366583148,0.3972483471991834,1.0129120039423274,0.9977914324777022,1.003865836461141,1.000823104780305
4.546,29.965216202940326,0.5695147499601251,0.3972241166781605,0.00022985096909561694,0.3972241166781605,1.0128786851828289,0.9977717623935224,1.0038527447430465,1.0008067259402476
4.548,29.972787282578068,0.5694676553344222,0.39719980815324013,0.00019076601412407282,0.39719980815324013,1.0128458596204823,0.9977527614975558,1.0038401370054473,1.0007909275299867
4.55,29.978951491080064,0.569397791454314,0.3971754245340749,0.00015169231902645712,0.3971754245340749,1.0128135291964113,0.9977344305127289,1.0038280136482118,1.0007757101015518
4.552,29.98370932637881,0.5693051828848396,0.39715096869331534,0.00011263502607397217,0.39715096869331534,1.0127816955803475,0.997716769847382,1.0038163748243139,1.0007610739216415
4.554,29.987061471427182,0.5691898574385162,0.39712644346699355,7.359927178162855e-05,0.39712644346699355,1.012750360170033,0.9976997795953246,1.0038052204399996,1.0007470189717533
4.556,29.98900879397783,0.5690518461713159,0.3971018516549048,3.459018616473543e-05,0.3971018516549048,1.012719524090825,0.9976834595361055,1.003794550155127,1.0007335449485055
4.558,29.989552346335824,0.5688911833781297,0.3970771960209884,-4.38710800365952e-06,0.3970771960209884,1.0126891881955133,0.9976678091354906,1.0037843633836654,1.0007206512641498
4.56,29.988693365084576,0.5687079065877052,0.3970524792937043,-4.332749593391638e-05,0.3970524792937043,1.01265935306434,0.9976528275461516,1.0037746592943606,1.0007083370472742
4.562,29.986433270785138,0.5685020565570694,0.39702770416640737,-8.222587155969575e-05,0.39702770416640737,1.0126300190052335,0.9976385136085663,1.0037654368115683,1.0006966011436982
4.564,29.982773667648836,0.5682736772654216,0.3970028732977218,-0.00012107713827627257,0.3970028732977218,1.0126011860542452,0.9976248658521241,1.0037566946162446,1.0006854421175533
4.566,29.977716343183417,0.5680228159075109,0.3969779893119103,-0.00015987620967742916,0.3969779893119103,1.0125728539761976,0.9976118824964423,1.0037484311471054,1.000674858252557
