Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,GEN1.V,LOAD.V,GEN2.V,FAULT.V
1.8,31.05626699511591,0.5432571390301473,0.4,-0.0006906661941098041,0.930723241266777,0.9036395303353313,0.9315849212751408,0.9162625563454649
1.802,31.03080254646608,0.5426568710279754,0.4,-0.0007240015029491963,0.9306318221653684,0.9035663778345157,0.9315224313651881,0.9161927609725006
1.804,31.004140628348,0.5420415936725334,0.4,-0.0007571916934367537,0.930539319693204,0.9034921270654931,0.931458858449503,0.916121825208357
1.806,30.976286527744787,0.541411420374298,0.4,-0.0007902332854622495,0.9304457399342052,0.9034167822171079,0.9313942069188603,0.9160497535568551
1.808,30.947245656437797,0.5407664665922177,0.4,-0.0008231228259803133,0.9303510888592094,0.9033403474199779,0.9313284811567523,0.9159765504932134
1.81,30.91702355002375,0.5401068498050412,0.4,-0.0008558568894832212,0.9302553723292437,0.9032628267497991,0.9312616855416582,0.915902220466849
1.812,30.885625866914964,0.5394326894822463,0.4,-0.0008884320784668965,0.930158596098956,0.9031842242307593,0.9311938244493839,0.9158267679042702
1.814,30.853058387322942,0.5387441070545745,0.4,-0.0009208450238900243,0.9300607658202039,0.9031045438390595,0.9311249022554717,0.9157501972120552
1.816,30.819327012225557,0.5380412258841829,0.4,-0.0009530923856261947,0.9299618870457883,0.9030237895065374,0.9310549233376767,0.9156725127799169
1.818,30.784437762318074,0.5373241712344203,0.4,-0.0009851708529089824,0.9298619652333356,0.9029419651243892,0.9309838920785052,0.915593718983847
1.82,30.748396776948283,0.5365930702392285,0.4,-0.0010170771447698787,0.9297610057493138,0.9028590745469834,0.9309118128678128,0.9155138201893361
1.822,30.711210313036016,0.5358480518721911,0.4,-0.0010488080104689892,0.9296590138731856,0.9027751215957637,0.9308386901054578,0.9154328207546649
1.824,30.67288474397726,0.5350892469152201,0.4,-0.0010803602299184164,0.929555994801686,0.9026901100632354,0.9307645282040092,0.9153507250342651
1.826,30.633426558533174,0.5343167879269021,0.4,-0.0011117306140982443,0.9294519536532219,0.9026040437170295,0.9306893315914989,0.9152675373821401
1.828,30.59284235970429,0.5335308092105077,0.4,-0.0011429160054650478,0.9293468954723877,0.9025169263040421,0.9306131047142245,0.9151832621553488
1.83,30.55113886359007,0.5327314467816677,0.4,-0.0011739132783528483,0.9292408252345918,0.9024287615546404,0.9305358520395891,0.9150979037175413
1.832,30.508322898234276,0.5319188383357342,0.4,-0.0012047193393664405,0.9291337478507852,0.9023395531869345,0.9304575780589834,0.9150114664425459
1.834,30.46440140245621,0.5310931232148245,0.4,-0.0012353311277670176,0.9290256681722877,0.9022493049111059,0.9303782872906978,0.9149239547180021
1.836,30.419381424668288,0.5302544423745651,0.4,-0.0012657456158500244,0.9289165909957079,0.90215802043379,0.9302979842828673,0.9148353729490345
1.838,30.373270121680108,0.5294029383505373,0.4,-0.0012959598093151674,0.9288065210679457,0.9020657034625083,0.9302166736164444,0.9147457255619641
1.84,30.326074757489344,0.5285387552244412,0.4,-0.0013259707476285154,0.9286954630912765,0.901972357710141,0.9301343599081927,0.9146550170080523
1.842,30.27780270205979,0.5276620385899788,0.4,-0.0013557755043766264,0.9285834217285066,0.9018779868994405,0.9300510478137013,0.9145632517672732
1.844,30.228461430086746,0.5267729355184692,0.4,-0.001385371187612637,0.9284704016081957,0.901782594767575,0.9299667420304143,0.9144704343521071
1.846,30.17805851975012,0.5258715945242085,0.4,-0.0014147549401942532,0.9283564073299404,0.9016861850707014,0.9298814473006736,0.9143765693113572
1.848,30.126601651455495,0.5249581655295769,0.4,-0.0014439239401135852,0.9282414434697095,0.9015887615885599,0.9297951684147671,0.9142816612339763
1.85,30.07409860656349,0.524032799829905,0.4,-0.0014728754008187686,0.9281255145852298,0.9014903281290858,0.9297079102139855,0.9141857147529066
1.852,30.02055726610767,0.5230956500581143,0.4,-0.0015016065715273178,0.9280086252214095,0.9013908885330328,0.9296196775936751,0.9140887345489236
1.854,29.965985609501324,0.5221468701491325,0.4,-0.0015301147375311613,0.9278907799157988,0.9012904466786046,0.9295304755062922,0.9139907253544821
1.856,29.910391713233437,0.5211866153041002,0.4,-0.001558397220493307,0.9277719832040793,0.9011890064860855,0.9294403089644474,0.9138916919575572
1.858,29.853783749554104,0.5202150419543765,0.4,-0.0015864513787360918,0.9276522396255708,0.9010865719224695,0.9293491830439413,0.913791639205478
1.86,29.796169985149753,0.519232307725355,0.4,-0.0016142746075209703,0.9275315537287605,0.9009831470060813,0.9292571028867874,0.913690572008751
1.862,29.737558779808392,0.5182385714000983,0.4,-0.0016418643393197997,0.9274099300768354,0.9008787358111809,0.9291640737042137,0.9135884953448635
1.864,29.677958585075313,0.5172339928828034,0.4,-0.0016692180440775809,0.9272873732532215,0.9007733424725527,0.9290701007796487,0.9134854142620695
1.866,29.61737794289945,0.5162187331621089,0.4,-0.0016963332294666188,0.9271638878671173,0.9006669711900681,0.9289751894716772,0.9133813338831468
1.868,29.555825484270734,0.515192954274254,0.4,-0.0017232074411320667,0.92703947855902,0.9005596262332219,0.9288793452169727,0.9132762594091286
1.87,29.4933099278488,0.5141568192660961,0.4,-0.0017498382629288203,0.9269141500062332,0.9004513119456341,0.9287825735331956,0.9131701961229983
1.872,29.4298400785833,0.5131104921580113,0.4,-0.001776223317149735,0.9267879069283562,0.9003420327495133,0.9286848800218577,0.9130631493933485
1.874,29.365424826326144,0.5120541379066677,0.4,-0.0018023602647451358,0.9266607540927432,0.9002317931500774,0.9285862703711477,0.9129551246779974
1.876,29.300073144436034,0.5109879223677057,0.4,-0.0018282468055335925,0.9265326963199291,0.9001205977399278,0.9284867503587161,0.9128461275275592
1.878,29.233794088375518,0.5099120122583206,0.4,-0.001853880678403959,0.9264037384890165,0.9000084512033699,0.9283863258544159,0.912736163588966
1.88,29.166596794300975,0.5088265751197638,0.4,-0.0018792596615086084,0.9262738855430175,0.8998953583206769,0.928285002822993,0.9126252386089354
1.882,29.098490477645772,0.5077317792797781,0.4,-0.0019043815724479104,0.9261431424941424,0.8997813239722945,0.9281827873267291,0.9125133584373797
1.884,29.02948443169695,0.5066277938149729,0.4,-0.0019292442684458887,0.9260115144290351,0.899666353142978,0.9280796855280284,0.9124005290307575
1.886,28.959588026165754,0.505514788513157,0.4,-0.0019538456465170695,0.9258790065139427,0.8995504509258612,0.9279757036919478,0.9122867564553563
1.888,28.888810705752284,0.5043929338356341,0.4,-0.001978183643624507,0.9257456239998201,0.8994336225264498,0.927870848188668,0.9121720468905101
1.89,28.817161988704644,0.503262400879482,0.4,-0.002002256236828979,0.9256113722273612,0.8993158732665405,0.9277651254959024,0.9120564066317453
1.892,28.744651465372876,0.5021233613398179,0.4,-0.0020260614434293544,0.9254762566319518,0.8991972085880545,0.9276585422012392,0.9119398420938502
1.894,28.671288796757995,0.5009759874720725,0.4,-0.002049597321094128,0.925340282748539,0.8990776340567882,0.9275511050044178,0.9118223598138671
1.896,28.597083713056428,0.4998204520542729,0.4,-0.0020728619679841313,0.9252034562164131,0.8989571553660727,0.9274428207195327,0.9117039664540044
1.898,28.522046012200246,0.49865692834936254,0.4,-0.002095853522866417,0.925065782783898,0.8988357783403422,0.9273336962771662,0.911584668804462
1.9,28.446185558393395,0.4974855900675554,0.4,-0.0021185701652193362,0.924927268312941,0.8987135089386064,0.9272237387264456,0.9114644737861719
1.902,28.369512280644344,0.4963066113287444,0.4,-0.0021410101153288104,0.9247879187836053,0.8985903532578203,0.9271129552370224,0.9113433884534475
1.904,28.292036171295408,0.4951201666249813,0.4,-0.002163171634375822,0.9246477402984511,0.8984663175361556,0.9270013531009718,0.9112214199965396
1.906,28.21376728454907,0.4939264307830285,0.4,-0.002185053024515134,0.9245067390868096,0.8983414081561619,0.9268889397346112,0.9110985757440995
1.908,28.134715734991666,0.49272557892700763,0.4,-0.0022066526289452647,0.9243649215089413,0.8982156316478227,0.9267757226802347,0.9109748631655408
1.91,28.054891696114662,0.49151778644115146,0.4,-0.0022279688319697365,0.9242222940600768,0.8980889946914962,0.9266617096077611,0.9108502898733036
1.912,27.974305398833902,0.49030322893267053,0.4,-0.0022490000590496316,0.9240788633743324,0.897961504120745,0.9265469083162967,0.9107248636250165
1.914,27.892967130007122,0.48908208219475685,0.4,-0.0022697447768474776,0.9239346362285038,0.8978331669250463,0.9264313267356059,0.910598592325551
1.916,27.810887230950048,0.4878545221697209,0.4,-0.0022902014932625024,0.9237896195457265,0.897703990252384,0.9263149729274938,0.9104714840289723
1.918,27.728076095951348,0.486620724912295,0.4,-0.002310368757457288,0.9236438203990065,0.8975739814117174,0.9261978550870944,0.9103435469403803
1.92,27.644544170786826,0.4853808665530973,0.4,-0.0023302451598758668,0.9234972460146138,0.8974431478753289,0.9260799815440681,0.9102147894176408
1.922,27.56030195123307,0.4841351232622832,0.4,-0.0023498293322533,0.9233499037753377,0.8973114972810429,0.9259613607637008,0.9100852199730041
1.924,27.475359981580937,0.48288367121338593,0.4,-0.002369119947616782,0.9232018012235983,0.8971790374343181,0.9258420013479096,0.9099548472746101
1.926,27.389728853149155,0.48162668654736984,0.4,-0.002388115720278323,0.9230529460644183,0.8970457763102101,0.92572191203615,0.909823680147879
1.928,27.3034192027983,0.48036434533689937,0.4,-0.002406815405819053,0.922903346168244,0.8969117220552031,0.9256011017062254,0.9096917275767864
1.93,27.216441711445544,0.4790968235508426,0.4,-0.0024252178010652063,0.9227530095736187,0.8967768829889085,0.9254795793749985,0.9095589987050196
1.932,27.128807102580364,0.47782429701901846,0.4,-0.0024433217440558447,0.9226019444897064,0.8966412676056293,0.9253573541990007,0.9094255028370156
1.934,27.040526140781605,0.4765469413972017,0.4,-0.0024611261140023736,0.9224501592986598,0.8965048845757907,0.9252344354749431,0.9092912494388822
1.936,26.95160963023611,0.4752649321324008,0.4,-0.0024786298312399146,0.9222976625578365,0.8963677427472325,0.9251108326401267,0.9091562481391953
1.938,26.86206841325927,0.4739784444284108,0.4,-0.0024958318571706045,0.9221444630018565,0.896229851146367,0.9249865552727492,0.909020508729679
1.94,26.77191336881776,0.4726876532116689,0.4,-0.002512731194198884,0.9219905695445032,0.8960912189791961,0.9248616130921111,0.9088840411657619
1.942,26.681155411054714,0.4713927330974087,0.4,-0.002529326885658846,0.9218359912804656,0.8959518556321932,0.9247360159587216,0.9087468555670138
1.944,26.58980548781772,0.4700938583561383,0.4,-0.002545618015733724,0.9216807374869194,0.8958117706730434,0.9246097738742992,0.9086089622174581
1.946,26.497874579189784,0.46879120288044446,0.4,-0.0025616037093675915,0.9215248176249473,0.8956709738512462,0.9244828969816721,0.9084703715657643
1.948,26.405373696023663,0.46748494015213893,0.4,-0.0025772831321693493,0.921368241340799,0.8955294750985786,0.9243553955645759,0.908331094225317
1.95,26.312313878479774,0.4661752432097592,0.4,-0.00259265549030909,0.9212110184669869,0.8953872845294181,0.9242272800473498,0.9081911409741633
1.952,26.218706194567964,0.46486228461643064,0.4,-0.002607720030406919,0.9210531590232215,0.895244412440927,0.9240985609945305,0.9080505227548388
1.954,26.12456173869342,0.46354623642810444,0.4,-0.0026224760394143215,0.9208946732171811,0.8951008693130977,0.9239692491103455,0.9079092506740704
1.956,26.029891630206993,0.4622272701621831,0.4,-0.0026369228444881594,0.9207355714451221,0.8949566658086584,0.9238393552381049,0.9077673360023597
1.958,25.934707011960185,0.46090555676653827,0.4,-0.0026510598128574,0.9205758642923224,0.8948118127728408,0.9237088903594927,0.9076247901734451
1.96,25.83901904886504,0.45958126658893994,0.4,-0.002664886351682664,0.9204155625333666,0.8946663212330114,0.9235778655937593,0.9074816247836438
1.962,25.742838926459264,0.4582545693468977,0.4,-0.002678401907908687,0.9202546771322658,0.8945202023981637,0.9234462921968152,0.907337851591075
1.964,25.646177849476736,0.45692563409793363,0.4,-0.0026916059681098064,0.9200932192424179,0.8943734676582764,0.9233141815602252,0.9071934825147642
1.966,25.549047040423744,0.455594629210287,0.4,-0.0027044980583285595,0.9199312002064054,0.8942261285835345,0.9231815452101059,0.9070485296336303
1.968,25.45145773816113,0.4542617223340677,0.4,-0.0027170777439075077,0.9197686315556362,0.8940781969234187,0.9230483948059292,0.9069030051853576
1.97,25.353421196492615,0.452927080372864,0.4,-0.0027293446293143874,0.9196055250098223,0.8939296846056602,0.9229147421392271,0.9067569215651512
1.972,25.254948682759537,0.45159086945581367,0.4,-0.0027412983579606994,0.9194418924763037,0.893780603735065,0.9227805991322052,0.9066102913243792
1.974,25.15605147644224,0.45025325491014695,0.4,-0.0027529386120138414,0.9192777460492142,0.8936309665922079,0.922645977836263,0.9064631271691029
1.976,25.056740867768344,0.4489144012342117,0.4,-0.0027642651122029016,0.919113098008494,0.8934807856319982,0.9225108904304217,0.9063154419584956
1.978,24.95702815632811,0.44757447207098694,0.4,-0.0027752776176182222,0.9189479608187477,0.8933300734821197,0.9223753492196644,0.9061672487031515
1.98,24.856924649697127,0.44623363018209095,0.4,-0.0027859759255048533,0.9187823471279525,0.8931788429413439,0.9222393666331847,0.9060185605632893
1.982,24.75644166206656,0.4448920374222953,0.4,-0.0027963598710500086,0.9186162697660161,0.8930271069777208,0.9221029552225519,0.9058693908468468
1.984,24.65559051288114,0.4435498547145495,0.4,-0.0028064293271646496,0.9184497417431867,0.8928748787266511,0.921966127659788,0.9057197530074735
1.986,24.554382525485135,0.44220724202552164,0.4,-0.0028161842042593115,0.9182827762483199,0.8927221714888339,0.9218288967353628,0.9055696606424197
1.988,24.45282902577648,0.4408643583416643,0.4,-0.002825624450014299,0.9181153866469989,0.8925689987281045,0.9216912753561063,0.9054191274903273
1.99,24.35094134086928,0.43952136164581196,0.4,-0.0028347500491443718,0.9179475864795189,0.8924153740691514,0.9215532765430414,0.9052681674289196
1.992,24.248730797764892,0.4381784088943111,0.4,-0.0028435610231580468,0.9177793894587287,0.8922613112951253,0.9214149134291394,0.9051167944725984
1.994,24.146208722031766,0.43683565599469326,0.4,-0.002852057430111643,0.91761080946774,0.8921068243451351,0.9212761992569968,0.9049650227699446
1.996,24.043386436494213,0.4354932577838968,0.4,-0.002860239364358198,0.9174418605575025,0.8919519273116403,0.9211371473764405,0.9048128666011291
1.998,23.940275259930342,0.4341513680070352,0.4,-0.0028681069562913786,0.9172725569442493,0.8917966344377338,0.920997771242059,0.9046603403752331
2.0,23.83688650577925,0.43281013929672446,0.4,-0.002875660372084528,0.9171029130068151,0.8916409601143271,0.9208580844106641,0.9045074586274826
2.002,23.73323148085776,0.4314697231529692,0.4,-0.002882899813424965,0.9169329432838313,0.8914849188772339,0.9207181005386852,0.9043542360163992
2.004,23.629321484086695,0.43013026992361053,0.4,-0.002889825517243682,0.9167626624707983,0.8913285254041561,0.9205778333794965,0.9042006873208672
2.006,23.52516780522718,0.42879192878534345,0.4,-0.0028964377554405534,0.9165920854170402,0.8911717945115778,0.9204372967806805,0.9040468274371224
2.008,23.42078172362659,0.42745484772529935,0.4,-0.0029027368346052226,0.9164212271225475,0.8910147411515684,0.9202965046812323,0.903892671375666
2.01,23.316174506974985,0.42611917352320694,0.4,-0.0029087230957337527,0.9162501027347056,0.8908573804084955,0.9201554711087016,0.9037382342581003
2.012,23.211357410071475,0.42478505173411923,0.4,-0.00291439691394123,0.9160787275449157,0.8906997274956541,0.92001421017628,0.9035835313138978
2.014,23.10634167360134,0.4234526266717255,0.4,-0.0029197586981704014,0.9159071169851127,0.8905417977518151,0.9198727360798339,0.9034285778770983
2.016,23.00113852292334,0.42212204139223375,0.4,-0.0029248088908965285,0.9157352866241812,0.8903836066376919,0.9197310630948828,0.9032733893829417
2.018,22.895759166868128,0.42079343767883715,0.4,-0.0029295479678285545,0.9155632521642738,0.8902251697323338,0.9195892055735311,0.903117981364437
2.02,22.790214796547055,0.4194669560267553,0.4,-0.0029339764376067534,0.9153910294370369,0.8900665027294448,0.9194471779413512,0.9029623694488729
2.022,22.684516584172336,0.4181427356288628,0.4,-0.0029380948414969655,0.9152186343997448,0.8899076214336343,0.9193049946942202,0.9028065693542674
2.024,22.578675681887894,0.41682091436188795,0.4,-0.0029419037530815867,0.9150460831313475,0.8897485417565996,0.9191626703951158,0.902650596885766
2.026,22.472703220611756,0.41550162877320346,0.4,-0.002945403777947416,0.9148733918284384,0.8895892797132472,0.9190202196708726,0.9024944679319878
2.028,22.36661030888937,0.41418501406818264,0.4,-0.0029485955533705283,0.9147005768011389,0.8894298514177529,0.918877657208899,0.9023381984613208
2.03,22.26040803175871,0.41287120409814826,0.4,-0.0029514797479982756,0.9145276544689122,0.8892702730795657,0.9187349977538606,0.9021818045181734
2.032,22.154107449626466,0.411560331348887,0.4,-0.002954057061528586,0.9143546413563011,0.8891105609993581,0.9185922561043293,0.9020253022191821
2.034,22.04771959715623,0.41025252692974556,0.4,-0.0029563282243866627,0.9141815540886045,0.8889507315649261,0.918449447109404,0.9018687077493792
2.036,21.941255482167993,0.40894792056329754,0.4,-0.002958293997399245,0.9140084093874825,0.8887908012470425,0.9183065856653021,0.9017120373583225
2.038,21.834726084549764,0.40764664057558286,0.4,-0.0029599551714665426,0.9138352240665103,0.8886307865952666,0.9181636867119272,0.9015553073561926
2.04,21.728142355180676,0.4063488138869147,0.4,-0.002961312567231996,0.9136620150266686,0.8884707042337139,0.9180207652294113,0.9013985341098564
2.042,21.621515214866392,0.40505456600325146,0.4,-0.0029623670347499803,0.9134887992517883,0.888310570856787,0.9178778362346408,0.9012417340389046
2.044,21.514855553286143,0.40376402100813163,0.4,-0.0029631194531515954,0.9133155938039422,0.8881504032248759,0.9177349147777604,0.9010849236116616
2.046,21.408174227952195,0.4024773015551685,0.4,-0.002963570730308664,0.913142415818796,0.887990218160024,0.9175920159386638,0.9009281193411732
2.048,21.301482063181055,0.40119452886109486,0.4,-0.002963721802496078,0.9129692825009164,0.8878300325415696,0.9174491548234714,0.900771337781176
2.05,21.194789849077264,0.39991582269936504,0.4,-0.0029635736340526144,0.9127962111190451,0.8876698633017615,0.9173063465609954,0.9006145955220469
2.052,21.088108340529025,0.3986413013942949,0.4,-0.00296312721704035,0.9126232190013386,0.8875097274213549,0.9171636062991994,0.9004579091867411
2.054,20.98144825621651,0.39737108181575165,0.4,-0.0029623835709028097,0.9124503235305789,0.8873496419251888,0.9170209492016492,0.900301295426717
2.056,20.874820277632107,0.39610527937436973,0.4,-0.002961343742121962,0.9122775421393605,0.8871896238777486,0.916878390443962,0.9001447709178526
2.058,20.768235048113414,0.3948440080173085,0.4,-0.002960008803874197,0.9121048923052553,0.8870296903787178,0.9167359452102531,0.8999883523563581
2.06,20.661703171888256,0.39358738022452455,0.4,-0.0029583798556854046,0.91193239154596,0.8868698585585207,0.916593628689584,0.8998320564546812
2.062,20.55523521313252,0.3923355070055705,0.4,-0.002956458023085279,0.9117600574144297,0.8867101455738606,0.9164514560724135,0.8996758999374166
2.064,20.44884169504005,0.3910884978969036,0.4,-0.002954244457260962,0.9115879074940012,0.8865505686032537,0.9163094425470544,0.8995198995372135
2.066,20.342533098905413,0.38984646095970227,0.4,-0.0029517403347101615,0.9114159593935104,0.8863911448425658,0.9161676032961367,0.8993640719906908
2.068,20.236319863218792,0.3886095027781804,0.4,-0.0029489468568938363,0.9112442307424052,0.8862318915005515,0.9160259534930825,0.8992084340343579
2.07,20.130212382773742,0.387377728458401,0.4,-0.0029458652498885935,0.9110727391858614,0.8860728257943993,0.9158845082985907,0.8990530024005466
2.072,20.024221007787094,0.38615124162756703,0.4,-0.002942496764038887,0.9109015023798996,0.8859139649452867,0.9157432828571369,0.8988977938133536
2.074,19.91835604303178,0.38493014443379975,0.4,-0.0029388426736091495,0.910730537986512,0.8857553261739475,0.9156022922934882,0.8987428249845997
2.076,19.812627746981764,0.38371453754638435,0.4,-0.0029349042764359517,0.9105598636687988,0.8855969266962526,0.9154615517092368,0.8985881126098049
2.078,19.707046330969916,0.3825045201564794,0.4,-0.002930682893580318,0.9103894970861189,0.8854387837188098,0.9153210761793522,0.8984336733641831
2.08,19.60162195835799,0.38130018997828397,0.4,-0.0029261798689802815,0.9102194558892581,0.8852809144345827,0.9151808807487569,0.8982795238986595
2.082,19.496364743719464,0.3801016432506543,0.4,-0.0029213965691038137,0.9100497577156182,0.8851233360185322,0.9150409804289241,0.8981256808359103
2.084,19.39128475203456,0.3789089747391539,0.4,-0.0029163343826021978,0.9098804201844287,0.8849660656232841,0.9149013901945013,0.8979721607664302
2.086,19.286391997898036,0.3777222777385455,0.4,-0.0029109947199639856,0.9097114608919874,0.884809120374824,0.9147621249799621,0.8978189802446291
2.088,19.181696444739064,0.3765416440756956,0.4,-0.0029053790131695996,0.9095428974069273,0.8846525173682207,0.9146231996762841,0.897666155784955
2.09,19.077208004053944,0.37536716411290166,0.4,-0.002899488715346715,0.90937474726552,0.884496273663385,0.9144846291276615,0.8975137038580555
2.092,18.972936534650792,0.3741989267516211,0.4,-0.0028933253004264797,0.9092070279670125,0.8843404062808607,0.9143464281282454,0.8973616408869681
2.094,18.86889184190698,0.37303701943659934,0.4,-0.002886890262800707,0.9090397569690017,0.884184932197653,0.9142086114189221,0.8972099832433511
2.096,18.765083677038504,0.3718815281603824,0.4,-0.002880185116980088,0.9088729516828522,0.8840298683430975,0.9140711936841228,0.8970587472437498
2.098,18.66152173638206,0.3707325374682146,0.4,-0.0028732113972535604,0.9087066294691553,0.8838752315947676,0.9139341895486734,0.8969079491459047
2.1,18.55821566068892,0.3695901304632995,0.4,-0.002865970657348873,0.9085408076332357,0.8837210387744278,0.9137976135746798,0.8967576051451001
2.102,18.45517503443143,0.368454388812426,0.4,-0.0028584644700944783,0.9083755034207075,0.8835673066440308,0.9136614802584552,0.896607731370558
2.104,18.35240938512126,0.36732539275194404,0.4,-0.002850694427082791,0.908210734013078,0.8834140519017614,0.9135258040274852,0.8964583438818745
2.106,18.249928182640115,0.3662032210940817,0.4,-0.0028426621383349374,0.9080465165234083,0.8832612911781296,0.9133905992374384,0.8963094586655048
2.108,18.147740838582163,0.36508795123359644,0.4,-0.0028343692319670287,0.9078828679920286,0.8831090410321148,0.9132558801692182,0.896161091631296
2.11,18.045856705608728,0.3639796591547488,0.4,-0.002825817353858085,0.9077198053823108,0.8829573179473617,0.9131216610260592,0.8960132586090691
2.112,17.94428507681465,0.3628784194385857,0.4,-0.002817008167319629,0.9075573455764986,0.8828061383284287,0.91298795593067,0.8958659753452515
2.114,17.84303518510678,0.36178430527053623,0.4,-0.0028079433527670753,0.9073955053716052,0.8826555184970959,0.9128547789224223,0.895719257499563
2.116,17.74211620259395,0.36069738844829136,0.4,-0.0027986246073929385,0.9072343014753684,0.882505474688725,0.9127221439545875,0.8955731206417549
2.118,17.641537239989056,0.3596177393899784,0.4,-0.00278905364484197,0.9070737505022757,0.8823560230486805,0.9125900648916219,0.8954275802484022
2.12,17.541307346022386,0.3585454271426005,0.4,-0.00277923219488824,0.906913868969653,0.882207179628811,0.9124585555065018,0.8952826516997543
2.122,17.441435506866952,0.35748051939075226,0.4,-0.0027691620031142887,0.9067546732938255,0.8820589603839877,0.912327629478108,0.8951383502766401
2.124,17.34193064557493,0.3564230824655808,0.4,-0.0027588448305923365,0.9065961797863469,0.88191138116871,0.9121973003886624,0.894994691157433
2.126,17.242801621525917,0.35537318135400175,0.4,-0.002748282453567687,0.9064384046502999,0.8817644577337707,0.912067581721216,0.8948516894150729
2.128,17.14405722988621,0.35433087970814564,0.4,-0.002737476663144303,0.9062813639766729,0.8816182057229867,0.9119384868571896,0.8947093600141492
2.13,17.045706201079675,0.35329623985503533,0.4,-0.002726429264972684,0.9061250737408073,0.8814726406699954,0.9118100290739669,0.8945677178080436
2.132,16.947757200269475,0.3522693228064799,0.4,-0.0027151420789400245,0.9059695497989244,0.8813277779951164,0.9116822215425427,0.8944267775361341
2.134,16.85021882685129,0.3512501882691763,0.4,-0.002703616938862776,0.9058148078847268,0.8811836330022809,0.911555077325224,0.8942865538210621
2.136,16.753099613957165,0.35023889465501046,0.4,-0.002691855692181581,0.9056608636060777,0.8810402208760281,0.9114286093733868,0.89414706116606
2.138,16.65640802797068,0.34923549909154744,0.4,-0.0026798601996587098,0.9055077324417601,0.8808975566785718,0.9113028305252872,0.8940083139523436
2.14,16.560152468052607,0.34824005743270137,0.4,-0.0026676323350779533,0.9053554297383166,0.8807556553469342,0.911177753503929,0.8938703264365674
2.142,16.46434126567765,0.3472526242695778,0.4,-0.0026551739849471055,0.9052039707069673,0.8806145316901511,0.9110533909149867,0.8937331127483452
2.144,16.368982684181564,0.3462732529414761,0.4,-0.0026424870482029774,0.9050533704206108,0.8804742003865459,0.9109297552447838,0.8935966868878324
2.146,16.27408491831912,0.3453019955470457,0.4,-0.0026295734359190787,0.9049036438109076,0.8803346759810757,0.9108068588583296,0.8934610627233769
2.148,16.179656093832246,0.34433890295558595,0.4,-0.0026164350710159013,0.9047548056654446,0.8801959728827483,0.9106847139974101,0.8933262539892324
2.15,16.085704267028884,0.34338402481847985,0.4,-0.0026030738879739357,0.9046068706249835,0.8800581053621097,0.9105633327787377,0.8931922742833377
2.152,15.992237424371782,0.3424374095807548,0.4,-0.002589491832549354,0.9044598531807924,0.8799210875488043,0.9104427271921556,0.8930591370651624
2.154,15.899263482077812,0.3414991044927617,0.4,-0.0025756908614924822,0.9043137676720621,0.8797849334292073,0.9103229090989021,0.8929268556536176
2.156,15.806790285727041,0.3405691556219598,0.4,-0.002561672942268996,0.9041686282834044,0.8796496568441285,0.9102038902299282,0.8927954432250322
2.158,15.71482560988213,0.339647607864805,0.4,-0.0025474400527839528,0.9040244490424377,0.8795152714865879,0.9100856821842747,0.8926649128111956
2.16,15.623377157717263,0.33873450495872776,0.4,-0.0025329941811085945,0.9038812438174537,0.8793817908996658,0.9099682964275047,0.8925352772974655
2.162,15.532452560657205,0.33782988949419773,0.4,-0.002518337325210033,0.9037390263151709,0.8792492284744219,0.9098517442901936,0.8924065494209423
2.164,15.442059378025727,0.33693380292685865,0.4,-0.0025034714926837395,0.9035978100785709,0.879117597447889,0.9097360369664751,0.8922787417687081
2.166,15.352205096703894,0.33604628558973776,0.4,-0.0024883987004889526,0.9034576084848208,0.8789869109011387,0.9096211855126433,0.8921518667761317
2.168,15.262897130797548,0.3351673767055084,0.4,-0.0024731209746869233,0.903318434743279,0.8788571817574174,0.909507200845812,0.8920259367252389
2.17,15.174142821314453,0.3342971143988097,0.4,-0.0024576403501821074,0.9031803018935823,0.8787284227803543,0.9093940937426281,0.8919009637431468
2.172,15.085949435850399,0.3334355357086071,0.4,-0.002441958870466212,0.9030432228038227,0.8786006465722433,0.9092818748380415,0.8917769598005645
2.174,14.998324168284787,0.3325826766005921,0.4,-0.0024260785873652167,0.9029072101688012,0.8784738655723918,0.909170554624131,0.8916539367103569
2.176,14.911274138484936,0.3317385719796096,0.4,-0.002410001560789262,0.9027722765083673,0.8783480920555433,0.909060143448983,0.8915319061261711
2.178,14.82480639201968,0.33090325570211004,0.4,-0.0023937298584855255,0.9026384341658433,0.8782233381303697,0.9089506515156272,0.8914108795411305
2.18,14.738927899881476,0.3300767605886149,0.4,-0.002377265555793977,0.9025056953065247,0.8780996157380319,0.9088420888810224,0.891290868286587
2.182,14.65364555821757,0.329259118436192,0.4,-0.0023606107354061288,0.902374071916268,0.8779769366508116,0.9087344654551012,0.8911718835309392
2.184,14.5689661880695,0.32845036003093186,0.4,-0.0023437674871266624,0.9022435758001552,0.8778553124708105,0.9086277909998624,0.8910539362785111
2.186,14.48489653512139,0.32765051516041965,0.4,-0.0023267379076380586,0.9021142185812403,0.8777347546287189,0.9085220751285192,0.8909370373684928
2.188,14.401443269456427,0.32685961262619584,0.4,-0.002309524100268097,0.9019860116993741,0.87761527438265,0.9084173273046986,0.8908211974739421
