Time,gENROE.delta,gENROE.PELEC,gENROE.PMECH,gENROE.SPEED,pSS2B.VOTHSG,GEN1.V,LOAD.V,GEN2.V,FAULT.V
0.276,34.40369837469726,0.39999999696830507,0.4,-4.503377741696288e-10,2.3976049368587983e-09,0.9999999921498377,0.9919935385123774,0.9999999959038776,0.9959841731895738
0.278,34.40369835849897,0.39999999670730235,0.4,-4.4955686787638207e-10,2.508231876317248e-09,0.999999992157539,0.9919935385186708,0.9999999959076379,0.9959841731945343
0.28,34.40369834232989,0.39999999644753587,0.4,-4.4871519918291843e-10,2.6181653082927756e-09,0.9999999921651958,0.9919935385249296,0.9999999959113771,0.9959841731994671
0.282,34.4036983261922,0.3999999961890435,0.4,-4.478130670150579e-10,2.7273919026012707e-09,0.9999999921728068,0.9919935385311528,0.9999999959150948,0.9959841732043717
0.284,34.403698310088075,0.39999999593186236,0.4,-4.468507790295217e-10,2.8358983055445176e-09,0.9999999921803711,0.9919935385373395,0.9999999959187904,0.9959841732092473
0.286,34.40369829401966,0.39999999567602856,0.4,-4.458286513826355e-10,2.943671276411293e-09,0.999999992187887,0.9919935385434888,0.9999999959224634,0.9959841732140933
0.288,34.40369827798912,0.3999999954215785,0.4,-4.447470087649161e-10,3.0506976036292465e-09,0.9999999921953541,0.9919935385495999,0.999999995926113,0.9959841732189089
0.29,34.403698261998585,0.3999999951685481,0.4,-4.43606184236786e-10,3.1569641788195755e-09,0.9999999922027709,0.9919935385556715,0.9999999959297388,0.9959841732236931
0.292,34.40369824605018,0.3999999949169737,0.4,-4.4240651918534025e-10,3.2624579744180004e-09,0.9999999922101361,0.9919935385617032,0.9999999959333404,0.9959841732284458
0.294,34.40369823014602,0.3999999946668895,0.4,-4.411483633373166e-10,3.3671659777044414e-09,0.9999999922174491,0.9919935385676939,0.9999999959369171,0.9959841732331657
0.296,34.4036982142882,0.39999999441833134,0.4,-4.3983207451482896e-10,3.4710753343881456e-09,0.9999999922247081,0.9919935385736426,0.9999999959404684,0.9959841732378523
0.298,34.40369819847881,0.39999999417133325,0.4,-4.3845801860294274e-10,3.5741733043234813e-09,0.9999999922319129,0.9919935385795486,0.9999999959439938,0.9959841732425051
0.3,34.403698182719914,0.3999999939259291,0.4,-4.370265695453515e-10,3.676447203554236e-09,0.9999999922390617,0.991993538585411,0.9999999959474928,0.9959841732471232
0.302,34.40369816701358,0.39999999368215333,0.4,-4.355381091238889e-10,3.777884521338623e-09,0.9999999922461539,0.9919935385912287,0.9999999959509648,0.9959841732517062
0.304,34.40369815136185,0.39999999344003945,0.4,-4.3399302698014486e-10,3.8784728363342345e-09,0.9999999922531884,0.9919935385970013,0.9999999959544095,0.995984173256253
0.306,34.40369813576675,0.3999999931996204,0.4,-4.3239172054196983e-10,3.97819981174454e-09,0.9999999922601638,0.9919935386027279,0.9999999959578263,0.9959841732607634
0.308,34.40369812023031,0.39999999296092864,0.4,-4.3073459486783584e-10,4.077053260415397e-09,0.9999999922670795,0.9919935386084076,0.9999999959612147,0.9959841732652367
0.31,34.403698104754525,0.39999999272399717,0.4,-4.2902206255172404e-10,4.1750211481742555e-09,0.9999999922739348,0.9919935386140393,0.9999999959645741,0.9959841732696719
0.312,34.40369808934138,0.39999999248885754,0.4,-4.272545437425795e-10,4.272091515790277e-09,0.999999992280728,0.9919935386196228,0.9999999959679045,0.995984173274069
0.314,34.40369807399285,0.3999999922555413,0.4,-4.2543246589572154e-10,4.368252608477487e-09,0.9999999922874586,0.9919935386251569,0.9999999959712047,0.9959841732784267
