Time,gENSAL.delta,gENSAL.PELEC,gENSAL.PMECH,gENSAL.SPEED,hYGOV.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
3.102,-4.981691762100198,0.316557055693504,0.3931534117335833,-0.0032362908727685998,0.3931534117335833,1.0104251456187068,0.9465060692000655,0.9550779415840539,0.9488224520414434
3.104,-5.097878011086865,0.3148015326740899,0.39314696772630614,-0.003218434903268087,0.39314696772630614,1.0103740029340536,0.9463984647684539,0.9549576848044942,0.9487019950882549
3.106,-5.213414351116455,0.31305817950598275,0.39314095282259687,-0.0032001852691291056,0.39314095282259687,1.0103230861263823,0.9462912527828605,0.9548379216960398,0.9485820116830408
3.108,-5.328286659069639,0.3113271900994766,0.3931353706571648,-0.003181544689035182,0.3931353706571648,1.0102724089804413,0.946184455588628,0.9547186745573568,0.9484625251580326
3.11,-5.442480910469269,0.3096087563884333,0.39313022472855175,-0.0031625159243593723,0.39313022472855175,1.0102219852810643,0.9460780955436332,0.9545999656801567,0.9483435588467377
3.112,-5.555983181009813,0.30790306832184083,0.39312551840019444,-0.003143101778742401,0.39312551840019444,1.0101718288086587,0.9459721950117022,0.9544818173432675,0.9482251360774668
3.114,-5.66877964807117,0.3062103138557123,0.39312125490147154,-0.003123305097668787,0.39312125490147154,1.0101219533347021,0.9458667763560131,0.9543642518066943,0.9481072801668501
3.116,-5.780856592217581,0.304530678945305,0.3931174373287345,-0.003103128768040903,0.3931174373287345,1.0100723726172545,0.9457618619324847,0.9542472913056587,0.9479900144133308
3.118,-5.892200398680782,0.3028643475376621,0.39311406864632614,-0.0030825757177511833,0.39311406864632614,1.010023100396484,0.9456574740831574,0.954130958044631,0.9478733620906536
3.12,-6.002797558828114,0.301211501564455,0.3931111516875856,-0.00306164891525241,0.3931111516875856,1.0099741503902122,0.9455536351295653,0.9540152741913486,0.947757346441339
3.122,-6.112634671614735,0.2995723209351271,0.3931086891558406,-0.0030403513691262944,0.3931086891558406,1.009925536289474,0.9454503673661027,0.953900261870825,0.9476419906701474
3.124,-6.221698445020672,0.29794698353032234,0.39310668362538836,-0.003018686127650276,0.39310668362538836,1.0098772717540951,0.9453476930533854,0.953785943159351,0.9475273179375391
3.126,-6.329975697471841,0.2963356651955936,0.39310513754246673,-0.0029966562783627524,0.39310513754246673,1.0098293704082948,0.9452456344116115,0.9536723400784909,0.9474133513531265
3.128,-6.4374533592457945,0.29473853973537834,0.3931040532262139,-0.002974264947626659,0.3931040532262139,1.0097818458363004,0.9451442136139193,0.953559474589072,0.9473001139691243
3.13,-6.54411847386133,0.2931557789072376,0.39310343286961763,-0.0029515153001916047,0.39310343286961763,1.0097347115779907,0.9450434527797489,0.9534473685851725,0.947187628773796
3.132,-6.649958199452694,0.2915875524163411,0.39310327854045857,-0.002928410538754479,0.39310327854045857,1.009687981124558,0.9449433739682048,0.9533360438881082,0.9470759186849026
3.134,-6.754959810127575,0.29003402791019955,0.39310359218224233,-0.0029049539035187364,0.39310359218224233,1.0096416679141935,0.9448439991714255,0.9532255222404177,0.946965006543151
3.1353432931574052,-6.8249123971722465,0.28900052623667016,0.3931041183696218,-0.002888965201047548,0.3931041183696218,1.009610840957005,0.944777756359755,0.9531518613176613,0.9468910805122746
3.1353432931574052,-6.8249123971722465,0.2890005262359537,0.3931041183696221,-0.002888965201047548,0.3931041183696221,1.0096108409569837,0.9447777563597093,0.9531518613176102,0.9468910805122233
3.136,-6.859015667956307,0.2884969587096228,0.39310442742432383,-0.0028811105505673626,0.39310442742432383,1.0095958248145727,0.944745447213542,0.9531159352036886,0.946855024604993
3.138,-6.962301975705773,0.28697335173816163,0.393105678805917,-0.0028569603902172903,0.393105678805917,1.0095503898478102,0.9446475495381464,0.9530070874691725,0.9467457798049765
3.14,-7.064712712896079,0.2854649371613013,0.39310739162402963,-0.0028324683034881186,0.39310739162402963,1.0095054118621283,0.944550421246128,0.9528991073812751,0.9466374008269538
3.142,-7.1662356310740485,0.283971874332547,0.3931095588039525,-0.0028076376797601756,0.3931095588039525,1.0094609040573677,0.9444540840050837,0.9527920163133102,0.9465299101456912
3.144,-7.266858604475306,0.2824943205222583,0.3931121733485339,-0.0027824719456103373,0.3931121733485339,1.0094168795577372,0.944358559381594,0.9526858355290388,0.9464233301253246
3.146,-7.36656963135429,0.28103243091206404,0.39311522833739315,-0.0027569745643182485,0.39311522833739315,1.0093733514077254,0.9442638688346285,0.9525805861766253,0.9463176830128027
3.148,-7.4653568352968165,0.2795863585895515,0.3931187169261403,-0.0027311490353714367,0.3931187169261403,1.0093303325680307,0.9441700337089677,0.9524762892826072,0.9462129909313449
3.15,-7.563208466514477,0.2781562545432248,0.39312263234560413,-0.002704998893969561,0.39312263234560413,1.0092878359115092,0.9440770752286375,0.952372965745878,0.9461092758739128
3.152,-7.660112903121505,0.2767422676577104,0.393126967901071,-0.0026785277105276684,0.393126967901071,1.0092458742191435,0.9439850144903643,0.9522706363316842,0.9460065596966972
3.154,-7.756058652393406,0.27534454470920317,0.3931317169715296,-0.0026517390901786993,0.3931317169715296,1.0092044601760335,0.9438938724570481,0.95216932166564,0.9459048641126262
3.156,-7.851034352008002,0.27396323036113357,0.39313687300892325,-0.0026246366722751,0.39313687300892325,1.0091636063674103,0.943803669951262,0.9520690422277619,0.9458042106848934
3.158,-7.945028771268186,0.272598467160052,0.3931424295374132,-0.0025972241298897847,0.3931424295374132,1.0091233252746745,0.9437144276487706,0.9519698183465227,0.9457046208205078
3.16,-8.038030812307031,0.2712503955317101,0.3931483801526466,-0.002569505169316302,0.3931483801526466,1.009083629271463,0.9436261660720823,0.9518716701929303,0.9456061157638725
3.162,-8.130029511274564,0.2699191537773363,0.3931547185210339,-0.002541483529568434,0.3931547185210339,1.0090445306197406,0.9435389055840253,0.9517746177746289,0.9455087165903868
3.164,-8.221014039506837,0.26860487807008715,0.3931614383790333,-0.0025131629818790813,0.3931614383790333,1.0090060414659259,0.9434526663813597,0.9516786809300307,0.945412444200083
3.166,-8.310973704676622,0.267307702451675,0.39316853353244324,-0.0024845473291986667,0.39316853353244324,1.0089681738370395,0.9433674684884195,0.9515838793224728,0.9453173193112897
3.168,-8.399897951926375,0.2660277588291504,0.3931759978557021,-0.002455640405692893,0.3931759978557021,1.0089309396368904,0.9432833317507927,0.9514902324344068,0.9452233624543329
3.17,-8.487776364982773,0.26476517697184065,0.3931838252911948,-0.0024264460762400916,0.3931838252911948,1.008894350642292,0.9432002758290391,0.9513977595616209,0.9451305939652725
3.172,-8.574598667253468,0.2635200845084299,0.3931920098485672,-0.00239696823592799,0.3931920098485672,1.0088584184993126,0.9431183201924476,0.9513064798074965,0.9450390339796758
3.174,-8.66035472290541,0.26229260692417644,0.39320054560404777,-0.002367210809550133,0.39320054560404777,1.0088231547195603,0.9430374841128377,0.9512164120773021,0.9449487024264335
3.176,-8.745034537925338,0.26108286755825333,0.39320942669977554,-0.002337177751101781,0.39320942669977554,1.0087885706765019,0.942957786658402,0.9511275750725244,0.9448596190216159
3.178,-8.828628261161812,0.2598909876012142,0.3932186473431363,-0.002306873043275519,0.3932186473431363,1.0087546776018221,0.9428792466876004,0.9510399872852425,0.9447718032623774
3.18,-8.91112618534937,0.2587170860925686,0.39322820180610346,-0.002276300696956388,0.39322820180610346,1.0087214865818166,0.9428018828430971,0.9509536669925417,0.9446852744209038
3.182,-8.992518748114238,0.2575612799184633,0.39323808442458863,-0.002245464750716782,0.39323808442458863,1.0086890085538267,0.9427257135457546,0.950868632250976,0.9446000515384124
3.184,-9.072796532962103,0.25642368380946434,0.3932482895977967,-0.0022143692703109107,0.3932482895977967,1.0086572543027117,0.9426507569886773,0.9507849008910738,0.9445161534192024
3.186,-9.151950270247422,0.2553044103384339,0.3932588117875883,-0.0021830183481690688,0.3932588117875883,1.0086262344573633,0.9425770311313099,0.9507024905118943,0.9444335986247572
3.188,-9.22997083812479,0.254203569918487,0.39326964551784865,-0.00215141610289151,0.39326964551784865,1.0085959594872598,0.9425045536935965,0.9506214184756344,0.9443524054679054
3.19,-9.30684926348181,0.25312127080104163,0.39328078537386274,-0.002119566678742168,0.39328078537386274,1.008566439699065,0.9424333421501978,0.9505417019022897,0.9442725920070387
3.192,-9.382576722853994,0.252057619073932,0.3932922260016973,-0.002087474245142013,0.3932922260016973,1.0085376852332688,0.9423634137247672,0.9504633576643676,0.9441941760403887
3.194,-9.457144543321176,0.25101271865960306,0.3933039621075884,-0.0020551429961622875,0.3933039621075884,1.0085097060608732,0.9422947853842976,0.9503864023816615,0.944117175100369
3.196,-9.530544203385915,0.24998667131336355,0.39331598845733595,-0.0020225771500174084,0.39331598845733595,1.0084825119801235,0.9422274738335281,0.9503108524160809,0.9440416064479799
3.198,-9.602767333833397,0.24897957662170592,0.3933282998757038,-0.0019897809485577757,0.3933282998757038,1.008456112613285,0.9421614955094226,0.9502367238665449,0.9439674870672805
3.2,-9.673805718573314,0.2479915320006772,0.3933408912458254,-0.0019567586567622707,0.3933408912458254,1.0084305174034696,0.9420968665757185,0.9501640325639384,0.9438948336599328
3.202,-9.743651295463247,0.24702263269430613,0.39335375750861706,-0.001923514562230685,0.39335375750861706,1.0084057356115061,0.9420336029175478,0.9500927940661337,0.9438236626398119
3.204,-9.812296157113977,0.24607297177307733,0.3933668936621951,-0.0018900529746758608,0.3933668936621951,1.0083817763128666,0.941971720136134,0.9500230236530799,0.9437539901276963
3.206,-9.87973255167631,0.2451426401324486,0.3933802947613002,-0.001856378225415781,0.3933802947613002,1.0083586483946356,0.941911233543566,0.9499547363219629,0.9436858319460301
3.208,-9.94595288360983,0.24423172649140967,0.3933939559167274,-0.0018224946668653867,0.3933939559167274,1.008336360552537,0.941852158157651,0.9498879467824359,0.9436192036137646
3.21,-10.010949714433117,0.2433403173910786,0.39340787229475993,-0.0017884066720283637,0.39340787229475993,1.008314921288009,0.941794508696851,0.9498226694519254,0.9435541203412825
3.212,-10.074715763455917,0.24246849719333113,0.3934220391166112,-0.0017541186339886667,0.3934220391166112,1.0082943389053343,0.9417382995753004,0.949758918451011,0.9434905970254015
3.214,-10.137243908492755,0.24161634807945997,0.3934364516578711,-0.0017196349654020292,0.3934364516578711,1.0082746215088256,0.9416835448979133,0.9496967075988868,0.9434286482444667
3.216,-10.198527186558483,0.24078395004886344,0.39345110524795696,-0.0016849600979872196,0.39345110524795696,1.008255777000064,0.9416302584555758,0.9496360504089003,0.9433682882535278
3.218,-10.258558794545277,0.2399713809177592,0.39346599526957177,-0.001650098482017296,0.39346599526957177,1.0082378130751954,0.9415784537204315,0.9495769600841751,0.9433095309796081
3.22,-10.317332089881537,0.23917871631791848,0.39348111715816536,-0.001615054585810615,0.39348111715816536,1.008220737222285,0.941528143841258,0.9495194495133172,0.9432523900170628
3.222,-10.374840591172253,0.23840602969542274,0.39349646640140296,-0.0015798328952218456,0.39349646640140296,1.008204556718729,0.9414793416389401,0.9494635312662092,0.9431968786230351
3.224,-10.43107797882125,0.237653392309436,0.39351203853863775,-0.001544437913132747,0.39351203853863775,1.008189278628727,0.9414320596020375,0.9494092175898914,0.9431430097130049
3.226,-10.486038095634896,0.2369208732309971,0.3935278291603884,-0.001508874158942956,0.3935278291603884,1.008174909800815,0.9413863098824552,0.9493565204045352,0.9430907958564391
3.228,-10.539714947407676,0.23620853934182096,0.39354383390782244,-0.0014731461680605419,0.39354383390782244,1.0081614568654587,0.9413421042912125,0.9493054512995085,0.9430402492725408
3.23,-10.592102703489227,0.23551645533311577,0.3935600484722438,-0.001437258491392579,0.3935600484722438,1.0081489262327126,0.9412994542943168,0.9492560215295357,0.9429913818261029
3.232,-10.643195697333224,0.23484468370441072,0.3935764685945862,-0.0014012156948354862,0.3935764685945862,1.008137324089939,0.9412583710087423,0.9492082420109541,0.942944205023464
3.234,-10.692988427027734,0.2341932847623933,0.3935930900649101,-0.0013650223587653885,0.3935930900649101,1.008126656399597,0.9412188651985174,0.9491621233180699,0.9428987300085763
3.236,-10.74147555580739,0.2335623166197534,0.39360990872190543,-0.0013286830775282494,0.39360990872190543,1.0081169288970921,0.9411809472709214,0.9491176756796148,0.9428549675591774
3.238,-10.788651912547055,0.23295183519403784,0.3936269204523989,-0.0012922024589300256,0.3936269204523989,1.008108147088698,0.941144627272792,0.9490749089753031,0.9428129280830776
3.24,-10.834512492237266,0.23236189420651013,0.3936441211908658,-0.0012555851237265926,0.3936441211908658,1.0081003162495412,0.941109914886948,0.9490338327324965,0.9427726216145579
3.242,-10.87905245644119,0.23179254518101444,0.39366150691894586,-0.0012188357051136972,0.39366150691894586,1.0080934414216611,0.9410768194287271,0.9489944561229724,0.9427340578108852
3.244,-10.922267133733337,0.2312438374428492,0.39367907366496535,-0.0011819588482166782,0.39367907366496535,1.008087527412135,0.9410453498426414,0.9489567879598015,0.9426972459489438
3.246,-10.964152020119771,0.2307158181176433,0.3936968175034609,-0.0011449592095802161,0.3936968175034609,1.0080825787912762,0.9410155146991516,0.9489208366943352,0.9426621949219856
3.248,-11.004702779440096,0.2302085321302354,0.3937147345547118,-0.0011078414566578518,0.3937147345547118,1.0080785998909059,0.940987322191564,0.9488866104133046,0.9426289132365039
3.25,-11.043915243750904,0.22972202220356253,0.3937328209842719,-0.001070610267301534,0.3937328209842719,1.0080755948026958,0.9409607801330502,0.9488541168360325,0.9425974090092272
3.252,-11.081785413691003,0.22925632885755104,0.3937510730025094,-0.0010332703292509433,0.3937510730025094,1.0080735673765877,0.9409358959537912,0.9488233633117611,0.9425676899642395
3.254,-11.118309458828142,0.22881149040801171,0.39376948686415025,-0.0009958263396227976,0.39376948686415025,1.0080725212192863,0.9409126766982487,0.9487943568170952,0.9425397634302273
3.256,-11.15348371798737,0.22838754296554398,0.39378805886782386,-0.0009582830044000571,0.39378805886782386,1.0080724596928285,0.9408911290225648,0.9487671039535657,0.9425136363378539
3.258,-11.187304699561091,0.22798452043444245,0.39380678535561603,-0.0009206450379209477,0.39380678535561603,1.0080733859132314,0.9408712591920912,0.9487416109453095,0.942489315217264
3.26,-11.219769081800578,0.2276024545116134,0.3938256627126228,-0.0008829171623680075,0.3938256627126228,1.0080753027492169,0.9408530730790509,0.9487178836368745,0.9424668061957205
3.262,-11.25087371308924,0.22724137468549796,0.39384468736651157,-0.0008451041072569029,0.39384468736651157,1.0080782128210162,0.940836576160332,0.9486959274911447,0.9424461149953727
3.264,-11.280615612197343,0.22690130823500265,0.3938638557870834,-0.0008072106089252803,0.3938638557870834,1.0080821184992534,0.9408217735154167,0.9486757475873896,0.9424272469311614
3.266,-11.308991968518466,0.22658228022844115,0.39388316448584093,-0.0007692414100213874,0.39388316448584093,1.0080870219039106,0.9408086698244466,0.9486573486194404,0.942410206908858
3.268,-11.336000142287421,0.22628431352248798,0.3939026100155602,-0.0007312012589927335,0.3939026100155602,1.0080929249033743,0.9407972693664237,0.9486407348939913,0.9423949994232415
3.27,-11.361637664779868,0.22600742876114177,0.39392218896986503,-0.0006930949095745224,0.39392218896986503,1.0080998291135637,0.9407875760175525,0.948625910329029,0.9423816285564146
3.272,-11.385902238493415,0.22575164437470527,0.3939418979828076,-0.0006549271202781288,0.3939418979828076,1.0081077358971429,0.9407795932497198,0.948612878452393,0.9423700979762601
3.274,-11.408791737310393,0.22551697657877962,0.3939617337284499,-0.0006167026538793516,0.3939617337284499,1.0081166463628166,0.9407733241291163,0.9486016424004621,0.9423604109350363
3.276,-11.43030420664213,0.22530343937327607,0.39398169292045143,-0.000578426276906716,0.39398169292045143,1.0081265613647097,0.9407687713150004,0.9485922049169764,0.9423525702681164
3.278,-11.450437863554873,0.225111044541447,0.39400177231165917,-0.0005401027591295588,0.39400177231165917,1.0081374815018336,0.9407659370586059,0.9485845683519893,0.9423465783928721
3.28,-11.469191096877196,0.22493980164893923,0.394021968693702,-0.00050173687304617,0.394021968693702,1.0081494071176367,0.9407648232021916,0.9485787346609516,0.9423424373076981
3.282,-11.486562467289078,0.22478971804287023,0.39404227889658794,-0.000463333393371725,0.39404227889658794,1.008162338299642,0.9407654311782377,0.9485747054039301,0.9423401485911842
3.284,-11.502550707392444,0.22466079885092852,0.39406269978830527,-0.0004248970965262829,0.39406269978830527,1.0081762748791725,0.9407677620087876,0.948572481744963,0.9423397134014332
3.286,-11.517154721763367,0.22455304698050577,0.3940832282744282,-0.0003864327601225846,0.3940832282744282,1.0081912164311613,0.9407718163049352,0.9485720644515468,0.9423411324755235
3.288,-11.530373586985746,0.22446646311785584,0.39410386129772407,-0.00034794516245392916,0.39410386129772407,1.0082071622740534,0.9407775942664611,0.9485734538942614,0.9423444061291221
3.29,-11.542206551666624,0.22440104572729075,0.394124595837766,-0.0003094390819818619,0.394124595837766,1.0082241114697923,0.9407850956816143,0.9485766500465311,0.9423495342562415
3.292,-11.552653036432984,0.22435679105040965,0.3941454289105471,-0.0002709192968239543,0.3941454289105471,1.008242062823898,0.9407943199270439,0.9485816524845224,0.9423565163291483
3.294,-11.561712633910183,0.224333693105369,0.3941663575680996,-0.00023239058424141048,0.3941663575680996,1.0082610148856321,0.9408052659678781,0.9485884603871784,0.9423653513984191
3.296,-11.569385108681868,0.2243317436861931,0.3941873788981166,-0.0001938577201267819,0.3941873788981166,1.0082809659482523,0.9408179323579531,0.948597072536392,0.9423760380931454
3.298,-11.575670397231507,0.2243509323621313,0.39420849002357705,-0.0001553254784915258,0.39420849002357705,1.0083019140493577,0.94083231724019,0.948607487317316,0.9423885746212881
3.3,-11.580568607865427,0.22439124647706188,0.3942296881023741,-0.00011679863095369127,0.3942296881023741,1.0083238569713233,0.9408484183471225,0.9486197027188112,0.9424029587701811
3.302,-11.58408002061744,0.2244526711489487,0.3942509703269467,-7.82819462254691e-05,0.3942509703269467,1.0083467922418228,0.9408662330015722,0.9486337163340327,0.9424191879071853
3.304,-11.58620508713501,0.22453518926935043,0.39427233392391464,-3.9780189600891054e-05,0.39427233392391464,1.008370717134443,0.9408857581174744,0.9486495253611534,0.9424372589804908
3.306,-11.58694443054697,0.22463878150299182,0.3942937761537164,-1.2981224434165984e-06,0.3942937761537164,1.0083956286693874,0.9409069902008528,0.9486671266042276,0.9424571685200699
3.308,-11.5862988453128,0.2247634262873927,0.3943152943102498,3.715949832630621e-05,0.3943152943102498,1.0084215236142695,0.9409299253509427,0.9486865164741892,0.942478912638778
3.31,-11.584269297053474,0.22490909983256607,0.39433688572051684,7.558792074276539e-05,0.39433688572051684,1.0084483984849966,0.9409545592614641,0.9487076909899896,0.942502487033605
3.312,-11.58085692236385,0.22507577612078195,0.39435854774427004,0.00011398239830770754,0.39435854774427004,1.0084762495467414,0.9409808872220424,0.948730645779873,0.9425278869870732
3.314,-11.576063028606622,0.22526342690640674,0.39438027777366363,0.00015233819050231598,0.39438027777366363,1.0085050728150065,0.9410089041197766,0.948755376082786,0.9425551073687859
3.316,-11.569889093687861,0.22547202171581948,0.3944020732329059,0.000190650563299155,0.3944020732329059,1.0085348640567726,0.9410386044409558,0.9487818767499261,0.9425841426371204
3.318,-11.562336765814095,0.2257015278474062,0.3944239315779156,0.0002289147896741359,0.3944239315779156,1.0085656187917424,0.9410699822729217,0.9488101422464248,0.9426149868410717
3.32,-11.553407863230987,0.22595191037164197,0.3944458502959812,0.00026712615011821464,0.3944458502959812,1.008597332293667,0.9411030313060776,0.948840166653165,0.9426476336222387
3.322,-11.54310437394358,0.22622313213126055,0.3944678269054227,0.0003052799331490734,0.3944678269054227,1.0086299995917636,0.9411377448360425,0.948871943668734,0.9426820762169588
3.324,-11.531428455418123,0.22651515374151687,0.39448985895525607,0.0003433714358224953,0.39448985895525607,1.0086636154722204,0.9411741157659491,0.9489054666115099,0.942718307458585
3.326,-11.518382434265504,0.22682793359054693,0.3945119440248612,0.0003813959642436821,0.3945119440248612,1.0086981744797883,0.9412121366088854,0.948940728421879,0.9427563197799077
3.328,-11.503968805906274,0.22716142783982904,0.39453407972365245,0.00041934883407822234,0.39453407972365245,1.008733670919458,0.9412517994904778,0.9489777216645859,0.9427961052157177
3.33,-11.488190234217264,0.22751559042475095,0.3945562636907518,0.00045722537106295756,0.3945562636907518,1.008770098858226,0.9412930961516178,0.9490164385312149,0.9428376554055123
3.332,-11.471049551159847,0.22789037305528692,0.3945784935946643,0.000495020911516453,0.3945784935946643,1.0088074521269426,0.9413360179513247,0.9490568708427993,0.9428809615963399
3.334,-11.452549756389791,0.22828572521678825,0.3946007671329571,0.0005327308028493173,0.3946007671329571,1.0088457243222475,0.9413805558697501,0.9490990100525603,0.942926014645784
3.336,-11.432694016848792,0.2287015941708945,0.39462308203194124,0.000570350404074076,0.39462308203194124,1.0088849088085845,0.9414267005113168,0.94914284724877,0.9429728050250837
3.338,-11.411485666337594,0.22913792495656596,0.39464543604635427,0.0006078750863148417,0.39464543604635427,1.008924998720306,0.9414744421079958,0.949188373157745,0.9430213228223915
3.34,-11.38892820507085,0.22959466039124365,0.3946678269590485,0.0006453002333164836,0.3946678269590485,1.0089659869638512,0.9415237705227153,0.9492355781469587,0.9430715577461638
3.342,-11.365025299213567,0.23007174107214515,0.3946902525806788,0.0006826212419535369,0.3946902525806788,1.0090078662200135,0.9415746752529032,0.9492844522282792,0.9431234991286849
3.344,-11.339780780399332,0.23056910537769065,0.3947127107493951,0.0007198335227385533,0.3947127107493951,1.009050628946281,0.9416271454341593,0.949334985061328,0.9431771359297212
3.346,-11.31319864523015,0.2310866894690768,0.3947351993305372,0.0007569325003301297,0.3947351993305372,1.0090942673792611,0.9416811698440574,0.9493871659569567,0.9432324567403051
3.348,-11.2852830547581,0.23162442729199073,0.3947577162163304,0.000793913614040317,0.3947577162163304,1.00913877353718,0.9417367369060727,0.9494409838808424,0.9432894497866449
3.35,-11.256038333948634,0.23218225057847847,0.3947802593255859,0.00083077231834164,0.3947802593255859,1.0091841392224588,0.9417938346936361,0.9494964274571994,0.9433481029341612
3.352,-11.225468971125736,0.2327600888489648,0.3948028266034026,0.0008675040833734325,0.3948028266034026,1.0092303560243687,0.941852450934309,0.9495534849726024,0.9434084036916454
3.354,-11.193579617398754,0.23335786941443437,0.39482541602087073,0.0009041043954477143,0.39482541602087073,1.0092774153217563,0.9419125730140816,0.9496121443799244,0.9434703392155396
3.356,-11.160375086071145,0.23397551737877575,0.3948480255747793,0.0009405687575543116,0.3948480255747793,1.0093253082858435,0.9419741879817867,0.9496723933023836,0.9435338963143349
3.358,-11.125860352030934,0.23461295564129386,0.39487065328732507,0.000976892689865447,0.39487065328732507,1.009374025883101,0.9420372825536326,0.949734219037698,0.9435990614530873
3.36,-11.090040551123135,0.23527010489939404,0.3948932972058239,0.001013071730239497,0.3948932972058239,1.0094235588781886,0.9421018431178491,0.9497976085623455,0.9436658207580467
3.362,-11.05292097950393,0.2359468836514466,0.3949159554024251,0.001049101434724144,0.3949159554024251,1.009473897836967,0.9421678557394433,0.949862548535929,0.9437341600213978
3.364,-11.014507092976876,0.23664320819982682,0.3949386259738272,0.0010849773780586148,0.3949386259738272,1.0095250331295782,0.9422353061650677,0.9499290253056419,0.943804064706112
3.366,-10.974804506310907,0.23735899265414878,0.3949613070409972,0.001120695154175232,0.3949613070409972,1.0095769549335871,0.942304179827993,0.9499970249108324,0.9438755199509038
3.368,-10.933818992540449,0.23809414893468206,0.39498399674889123,0.0011562503766999724,0.39498399674889123,1.0096296532371938,0.9423744618531847,0.9500665330876653,0.9439485105752936
3.37,-10.891556482247367,0.23884858677596815,0.3950066932661768,0.0011916386794522487,0.3950066932661768,1.0096831178425036,0.9424461370624841,0.9501375352738795,0.9440230210847719
3.372,-10.848023062825106,0.23962221373063264,0.39502939478496035,0.0012268557169436139,0.39502939478496035,1.0097373383688635,0.9425191899798846,0.950210016613634,0.9440990356760619
3.374,-10.803224977724728,0.2404149351734046,0.395052099520513,0.001261897164875599,0.395052099520513,1.0097923042562533,0.9425936048369051,0.9502839619624471,0.9441765382424789
3.376,-10.757168625683203,0.2412266543053371,0.39507480571100173,0.001296758720636384,0.39507480571100173,1.0098480047687384,0.9426693655780597,0.9503593558922202,0.9442555123793837
3.378,-10.709860559933695,0.24205727215824624,0.3950975116172206,0.0013314361037965066,0.3950975116172206,1.009904428997978,0.9427464558664143,0.950436182696347,0.9443359413897267
3.38,-10.661307487398167,0.24290668759935927,0.39512021552232585,0.0013659250566033126,0.39512021552232585,1.0099615658667884,0.9428248590892326,0.9505144263949049,0.9444178082896795
3.382,-10.611516267862047,0.24377479733618826,0.39514291573157234,0.0014002213444743446,0.39514291573157234,1.0100194041327601,0.9429045583637078,0.9505940707399243,0.9445010958143529
3.384,-10.560493913131335,0.24466149592162212,0.39516561057205185,0.0014343207564893766,0.39516561057205185,1.010077932391924,0.9429855365427741,0.9506750992207356,0.944585786423596
3.386,-10.508247586171827,0.24556667575925029,0.3951882983924341,0.0014682191058812855,0.3951882983924341,1.0101371390824692,0.9430677762210006,0.9507574950693892,0.9446718623078751
3.388,-10.454784600230877,0.24649022710891283,0.3952109775627101,0.0015019122305254661,0.3952109775627101,1.0101970124885096,0.9431512597405567,0.950841241266148,0.9447593053942287
3.39,-10.400112417941395,0.24743203809249315,0.39523364647393655,0.0015353959934279804,0.39523364647393655,1.0102575407438936,0.9432359691972555,0.9509263205450457,0.9448480973522962
3.392,-10.344238650408464,0.24839199469993856,0.3952563035379833,0.001568666283212145,0.3952563035379833,1.0103187118360606,0.9433218864466635,0.9510127153995132,0.9449382196004166
3.394,-10.287171056278291,0.24936998079553618,0.39527894718728285,0.001601719014603744,0.39527894718728285,1.0103805136099395,0.9434089931102796,0.9511004080880661,0.9450296533117942
3.396,-10.228917540789901,0.25036587812442057,0.39530157587458137,0.0016345501289145748,0.39530157587458137,1.010442933771886,0.943497270581776,0.9511893806400527,0.9451223794207297
3.398,-10.169486154809261,0.2513795663193435,0.3953241880726914,0.0016671555945245063,0.3953241880726914,1.0105059598936628,0.9435867000333024,0.9512796148614591,0.9452163786289101
3.4,-10.108885093846288,0.2524109229076862,0.39534678227424863,0.001699531407361759,0.39534678227424863,1.0105695794164524,0.943677262421845,0.9513710923407682,0.9453116314117588
3.402,-10.047122697054373,0.25345982331873435,0.39536935699146813,0.001731673591381584,0.39536935699146813,1.0106337796549067,0.9437689384956429,0.9514637944548705,0.9454081180248393
3.404,-9.984207446212933,0.2545261408912063,0.39539191075590435,0.0017635781990430514,0.39539191075590435,1.010698547801233,0.9438617088006539,0.9515577023750219,0.9455058185103105
3.406,-9.9201479646926,0.25560974688105065,0.39541444211821203,0.0017952413117841171,0.39541444211821203,1.0107638709293052,0.9439555536870692,0.9516527970728496,0.9456047127034318
3.408,-9.854953016403586,0.25671051046949867,0.3954369496479096,0.0018266590404946857,0.3954369496479096,1.0108297359988094,0.9440504533158741,0.9517490593263976,0.9457047802391118
3.41,-9.788631504726796,0.25782829877139546,0.395459431933145,0.0018578275259878306,0.395459431933145,1.0108961298594186,0.9441463876654501,0.9518464697262156,0.9458060005585007
3.412,-9.72119247142827,0.25896297684379327,0.3954818875804625,0.0018887429394688897,0.3954818875804625,1.0109630392549873,0.9442433365382155,0.9519450086814805,0.9459083529156219
3.414,-9.65264509555652,0.26011440769482386,0.39550431521457147,0.0019194014830025987,0.39550431521457147,1.011030450827775,0.9443412795673012,0.9520446564261547,0.9460118163840368
3.416,-9.582998692323352,0.2612824522928421,0.39552671347811874,0.0019497993899779762,0.39552671347811874,1.0110983511226912,0.9444401962232613,0.952145393025175,0.9461163698635465
3.418,-9.512262711967715,0.2624669695758527,0.39554908103146036,0.0019799329255711213,0.39554908103146036,1.011166726591561,0.9445400658208124,0.9522471983806705,0.9462219920869224
3.42,-9.440446738603205,0.2636678164612145,0.3955714165524371,0.0020097983872056405,0.3955714165524371,1.0112355635974073,0.9446408675255968,0.9523500522382018,0.946328661626658
