Time,gENROU.delta,gENROU.PELEC,gENROU.PMECH,gENROU.SPEED,gAST.PMECH,GEN1.V,LOAD.V,GEN2.V,FAULT.V
5.458,2.763789031572615,0.3772722149206227,0.4020413036251332,-0.00016297871917180998,0.4020413036251332,1.0190251581628462,0.9543820687947084,0.9619932579909679,0.9564479005978652
5.46,2.7580336653879303,0.37721897073003685,0.4020639242570896,-0.0001567607896732138,0.4020639242570896,1.0190188861028189,0.9543761170895128,0.96198790035818,0.9564420559483469
5.462,2.752502467427947,0.37717019500913995,0.4020860921059797,-0.00015052513426988846,0.4020860921059797,1.019012763411089,0.9543704263107913,0.9619828305230962,0.9564365008877513
5.464,2.7471960536416775,0.37712588763268967,0.40210780384529554,-0.0001442729854939277,0.40210780384529554,1.0190067909013885,0.9543649970250215,0.9619780488880676,0.9564312359047562
5.466,2.7421149955962574,0.37708604762972264,0.4021290562431339,-0.00013800557643440763,0.4021290562431339,1.0190009693479365,0.954359829737135,0.9619735557908785,0.9564262614218149
5.468,2.737259820461107,0.3770506731856764,0.4021498461626148,-0.00013172414050239854,0.4021498461626148,1.0189952994853333,0.954354924890513,0.9619693515047902,0.9564215777951822
5.47,2.7326310110005725,0.37701976164465345,0.40217017056228177,-0.0001254299111964762,0.40217017056228177,1.0189897820084683,0.9543502828670025,0.9619654362386044,0.9564171853149616
5.472,2.7282290055749865,0.37699330951183163,0.40219002649648233,-0.00011912412186872875,0.40219002649648233,1.0189844175724398,0.9543459039869506,0.9619618101367431,0.9564130842051684
5.474,2.7240541981501494,0.37697131245601784,0.4022094111157296,-0.00011280800549133396,0.4022094111157296,1.0189792067924954,0.9543417885092621,0.96195847327935,0.9564092746238191
5.476,2.7201069383151903,0.376953765312346,0.4022283216670447,-0.00010648279442370218,0.4022283216670447,1.018974150243984,0.9543379366314726,0.9619554256824091,0.9564057566630355
5.478,2.716387531308816,0.37694066208511345,0.40224675549427996,-0.00010014972018028191,0.40224675549427996,1.0189692484623225,0.9543343484898443,0.9619526672978821,0.9564025303491706
5.48,2.7128962380538937,0.37693199595076465,0.4022647100384229,-9.38100131990228e-05,0.4022647100384229,1.0189645019429798,0.95433102415948,0.9619501980138647,0.9563995956429542
5.482,2.7096332752003702,0.3769277592610084,0.402282182837881,-8.74649026105704e-05,0.402282182837881,1.0189599111414736,0.9543279636544559,0.9619480176547602,0.9563969524396589
5.484,2.706598815176468,0.3769279435460812,0.4022991715287471,-8.111561600818653e-05,0.4022991715287471,1.0189554764733837,0.954325166927976,0.9619461259814733,0.9563946005692842
5.486,2.703792986248166,0.37693253951814265,0.40231567384504596,-7.476337921849207e-05,0.40231567384504596,1.018951198314377,0.9543226338725418,0.9619445226916197,0.9563925397967601
5.488,2.701215872586913,0.3769415370748147,0.402331687618961,-6.840941607302547e-05,0.402331687618961,1.0189470770002524,0.9543203643201459,0.9619432074197558,0.956390769822172
5.49,2.698867514345549,0.37695492530285213,0.4023472107810422,-6.205494818069033e-05,0.4023472107810422,1.0189431128269955,0.9543183580424803,0.9619421797376254,0.9563892902810024
5.492,2.6967479077424024,0.37697269248195314,0.4023622413603947,-5.570119470108565e-05,0.4023622413603947,1.0189393060508478,0.9543166147511648,0.961941439154423,0.9563881007443908
5.494,2.694857005153528,0.3769948260887007,0.4023767774848483,-4.9349372118813605e-05,0.4023767774848483,1.018935656888395,0.954315134097995,0.9619409851170772,0.956387200719417
5.496,2.6931947152130595,0.3770213128006417,0.4023908173811071,-4.3000694018757775e-05,0.4023908173811071,1.0189321655166645,0.9543139156752073,0.9619408170105493,0.9563865896493975
5.498,2.6917609029216267,0.37705213850049557,0.4024043593748809,-3.6656370862404415e-05,0.4024043593748809,1.01892883207324,0.954312959015763,0.96194093415815,0.9563862669142035
5.5,2.6905553897628076,0.3770872882804959,0.4024174018909967,-3.031760976519861e-05,0.4024174018909967,1.0189256566563867,0.9543122635936493,0.9619413358218735,0.9563862318305962
